Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 12:15:00,5500,55.98496,31.165274,2022-09-05T12:14:57.970+0100,true,12
2022-09-05 12:15:01,9147,55.594326,30.38809,2022-09-05T12:14:59.990+0100,true,12
2022-09-05 12:15:02,5552,55.594326,30.38809,2022-09-05T12:14:59.990+0100,true,12
2022-09-05 12:15:03,8700,55.60924,30.019047,2022-09-05T12:15:01.993+0100,true,12
2022-09-05 12:15:04,2466782,55.60924,30.019047,2022-09-05T12:15:01.993+0100,true,12
2022-09-05 12:15:05,3728349,54.81698,28.833393,2022-09-05T12:15:04.148+0100,true,12
2022-09-05 12:15:06,5500,54.81698,28.833393,2022-09-05T12:15:04.148+0100,true,12
2022-09-05 12:15:07,8753,56.392044,31.584656,2022-09-05T12:15:06.193+0100,true,12
2022-09-05 12:15:08,5500,56.392044,31.584656,2022-09-05T12:15:06.193+0100,true,12
2022-09-05 12:15:09,8701,55.997288,30.789639,2022-09-05T12:15:08.300+0100,true,12
2022-09-05 12:15:10,5500,55.997288,30.789639,2022-09-05T12:15:08.300+0100,true,12
2022-09-05 12:15:11,2209787,56.401634,31.200817,2022-09-05T12:15:10.364+0100,true,12
2022-09-05 12:15:12,3786489,56.401634,31.200817,2022-09-05T12:15:10.364+0100,true,12
2022-09-05 12:15:13,8701,56.412594,31.219988,2022-09-05T12:15:12.370+0100,true,12
2022-09-05 12:15:14,5500,56.412594,31.219988,2022-09-05T12:15:12.370+0100,true,12
2022-09-05 12:15:15,8752,57.20765,32.415302,2022-09-05T12:15:14.376+0100,true,12
2022-09-05 12:15:16,5448,57.20765,32.415302,2022-09-05T12:15:14.376+0100,true,12
2022-09-05 12:15:17,8751,57.6052,33.210403,2022-09-05T12:15:16.451+0100,true,12
2022-09-05 12:15:18,5396,57.6052,33.210403,2022-09-05T12:15:16.451+0100,true,12
2022-09-05 12:15:19,2924426,58.0,34.0,2022-09-05T12:15:18.466+0100,true,12
2022-09-05 12:15:20,2964018,58.0,34.0,2022-09-05T12:15:18.466+0100,true,12
2022-09-05 12:15:21,286637,58.0,34.404385,2022-09-05T12:15:20.493+0100,true,12
2022-09-05 12:15:22,5552,58.0,34.404385,2022-09-05T12:15:20.493+0100,true,12
2022-09-05 12:15:23,8693,58.0,34.40301,2022-09-05T12:15:22.505+0100,true,12
2022-09-05 12:15:24,5500,58.0,34.40301,2022-09-05T12:15:22.505+0100,true,12
2022-09-05 12:15:25,8693,58.0,34.40026,2022-09-05T12:15:24.534+0100,true,12
2022-09-05 12:15:26,5552,58.0,34.40026,2022-09-05T12:15:24.534+0100,true,12
2022-09-05 12:15:27,3055300,58.0,34.397552,2022-09-05T12:15:26.591+0100,true,12
2022-09-05 12:15:28,2481047,58.0,34.397552,2022-09-05T12:15:26.591+0100,true,12
2022-09-05 12:15:29,284995,58.0,34.394802,2022-09-05T12:15:28.602+0100,true,12
2022-09-05 12:15:30,5904,58.0,34.394802,2022-09-05T12:15:28.602+0100,true,12
2022-09-05 12:15:31,8746,58.0,34.404385,2022-09-05T12:15:30.653+0100,true,12
2022-09-05 12:15:32,5500,58.0,34.404385,2022-09-05T12:15:30.653+0100,true,12
2022-09-05 12:15:33,8745,58.0,34.40301,2022-09-05T12:15:32.686+0100,true,12
2022-09-05 12:15:34,347048,58.0,34.40301,2022-09-05T12:15:32.686+0100,true,12
2022-09-05 12:15:35,4262118,57.595615,33.995872,2022-09-05T12:15:34.759+0100,true,12
2022-09-05 12:15:36,1483255,57.595615,33.995872,2022-09-05T12:15:34.759+0100,true,12
2022-09-05 12:15:37,9604,57.595615,33.995872,2022-09-05T12:15:34.759+0100,true,12
2022-09-05 12:15:38,8700,57.19261,33.590157,2022-09-05T12:15:36.875+0100,true,12
2022-09-05 12:15:39,5500,57.19261,33.590157,2022-09-05T12:15:36.875+0100,true,12
2022-09-05 12:15:40,8752,56.792347,33.18715,2022-09-05T12:15:38.917+0100,true,12
2022-09-05 12:15:41,5589,56.792347,33.18715,2022-09-05T12:15:38.917+0100,true,12
2022-09-05 12:15:42,1222304,56.3948,32.3948,2022-09-05T12:15:40.924+0100,true,12
2022-09-05 12:15:43,4990211,56.000004,32.0,2022-09-05T12:15:43.015+0100,true,12
2022-09-05 12:15:44,5448,56.000004,32.0,2022-09-05T12:15:43.015+0100,true,12
2022-09-05 12:15:45,5500,56.000004,32.0,2022-09-05T12:15:43.015+0100,true,12
2022-09-05 12:15:46,8746,56.000004,32.0,2022-09-05T12:15:45.038+0100,true,12
2022-09-05 12:15:47,5500,56.000004,32.0,2022-09-05T12:15:45.038+0100,true,12
2022-09-05 12:15:48,8746,56.000004,32.0,2022-09-05T12:15:47.068+0100,true,12
2022-09-05 12:15:49,5448,56.000004,32.0,2022-09-05T12:15:47.068+0100,true,12
2022-09-05 12:15:50,2944884,56.000004,31.595617,2022-09-05T12:15:49.188+0100,true,12
2022-09-05 12:15:51,2374407,56.000004,31.595617,2022-09-05T12:15:49.188+0100,true,12
