Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 16:25:00,145557,76.0,23.204943,2022-09-05T16:24:58.007+0100,true,20
2022-09-05 16:25:00,21573,76.0,23.204943,2022-09-05T16:24:58.007+0100,true,20
2022-09-05 16:25:00,106153,76.0,23.602451,2022-09-05T16:25:00.046+0100,true,20
2022-09-05 16:25:01,79053,76.0,23.602451,2022-09-05T16:25:00.046+0100,true,20
2022-09-05 16:25:04,331463,76.0,23.6052,2022-09-05T16:25:02.070+0100,true,20
2022-09-05 16:25:04,79090,76.0,23.6052,2022-09-05T16:25:02.070+0100,true,20
2022-09-05 16:25:04,40992,76.0,24.0,2022-09-05T16:25:04.104+0100,true,20
2022-09-05 16:25:06,189541,76.0,24.0,2022-09-05T16:25:04.104+0100,true,20
2022-09-05 16:25:06,107016,76.0,24.0,2022-09-05T16:25:06.146+0100,true,20
2022-09-05 16:25:08,185858,76.0,24.0,2022-09-05T16:25:06.146+0100,true,20
2022-09-05 16:25:08,50231,76.0,24.0,2022-09-05T16:25:06.146+0100,true,20
2022-09-05 16:25:09,130148,76.0,23.999998,2022-09-05T16:25:08.193+0100,true,20
2022-09-05 16:25:10,150642,76.0,24.0,2022-09-05T16:25:10.217+0100,true,20
2022-09-05 16:25:12,224197,76.0,24.0,2022-09-05T16:25:10.217+0100,true,20
2022-09-05 16:25:13,108480,76.00001,24.000002,2022-09-05T16:25:12.301+0100,true,20
2022-09-05 16:25:13,96238,76.00001,24.000002,2022-09-05T16:25:12.301+0100,true,20
2022-09-05 16:25:15,235162,76.0,24.0,2022-09-05T16:25:14.308+0100,true,20
2022-09-05 16:25:15,37032,76.0,24.0,2022-09-05T16:25:14.308+0100,true,20
2022-09-05 16:25:17,265973,76.0,24.0,2022-09-05T16:25:16.313+0100,true,20
2022-09-05 16:25:17,55911,76.0,24.0,2022-09-05T16:25:16.313+0100,true,20
2022-09-05 16:25:18,162647,76.0,24.0,2022-09-05T16:25:16.313+0100,true,20
2022-09-05 16:25:19,324351,76.0,24.000004,2022-09-05T16:25:18.322+0100,true,20
2022-09-05 16:25:20,164078,76.0,24.000004,2022-09-05T16:25:18.322+0100,true,20
2022-09-05 16:25:21,238808,76.0,24.000002,2022-09-05T16:25:20.374+0100,true,20
2022-09-05 16:25:22,331415,76.0,24.000002,2022-09-05T16:25:20.374+0100,true,20
2022-09-05 16:25:23,429246,76.0,24.0,2022-09-05T16:25:22.403+0100,true,20
2022-09-05 16:25:24,1086636,76.0,24.0,2022-09-05T16:25:22.403+0100,true,20
2022-09-05 16:25:25,1385253,76.23105,23.768953,2022-09-05T16:25:24.474+0100,true,20
2022-09-05 16:25:27,1815910,76.23105,23.768953,2022-09-05T16:25:24.474+0100,true,20
2022-09-05 16:25:27,8774,76.51731,23.482687,2022-09-05T16:25:26.501+0100,true,20
2022-09-05 16:25:29,814000,76.51403,23.48597,2022-09-05T16:25:28.608+0100,true,20
2022-09-05 16:25:29,286018,76.51403,23.48597,2022-09-05T16:25:28.608+0100,true,20
2022-09-05 16:25:30,658560,76.51403,23.48597,2022-09-05T16:25:28.608+0100,true,20
2022-09-05 16:25:31,1257140,76.509705,23.490303,2022-09-05T16:25:30.628+0100,true,20
2022-09-05 16:25:32,10178,76.509705,23.490303,2022-09-05T16:25:30.628+0100,true,20
2022-09-05 16:25:33,11977,76.50539,23.494617,2022-09-05T16:25:32.655+0100,true,20
2022-09-05 16:25:34,5448,76.50539,23.494617,2022-09-05T16:25:32.655+0100,true,20
2022-09-05 16:25:35,8585,76.22499,23.775011,2022-09-05T16:25:34.674+0100,true,20
2022-09-05 16:25:36,5448,76.22499,23.775011,2022-09-05T16:25:34.674+0100,true,20
2022-09-05 16:25:37,435549,76.00001,24.0,2022-09-05T16:25:36.747+0100,true,20
2022-09-05 16:25:38,823477,76.00001,24.0,2022-09-05T16:25:36.747+0100,true,20
2022-09-05 16:25:40,1882133,75.59563,24.808767,2022-09-05T16:25:38.777+0100,true,20
2022-09-05 16:25:40,866820,75.59563,24.808767,2022-09-05T16:25:38.777+0100,true,20
2022-09-05 16:25:41,789813,75.59563,24.808767,2022-09-05T16:25:38.777+0100,true,20
2022-09-05 16:25:42,8637,75.32217,25.355669,2022-09-05T16:25:40.806+0100,true,20
2022-09-05 16:25:43,5261,75.32217,25.355669,2022-09-05T16:25:40.806+0100,true,20
2022-09-05 16:25:44,8649,75.32625,25.3475,2022-09-05T16:25:42.823+0100,true,20
2022-09-05 16:25:45,906730,75.331314,25.337368,2022-09-05T16:25:44.841+0100,true,20
2022-09-05 16:25:46,1086636,75.331314,25.337368,2022-09-05T16:25:44.841+0100,true,20
2022-09-05 16:25:47,742295,75.336395,25.327225,2022-09-05T16:25:46.882+0100,true,20
2022-09-05 16:25:48,576659,75.336395,25.327225,2022-09-05T16:25:46.882+0100,true,20
2022-09-05 16:25:49,1398084,75.77501,24.44998,2022-09-05T16:25:48.899+0100,true,20
2022-09-05 16:25:50,1231052,75.77501,24.44998,2022-09-05T16:25:48.899+0100,true,20
2022-09-05 16:25:51,165484,75.77501,24.44998,2022-09-05T16:25:48.899+0100,true,20
2022-09-05 16:25:52,217919,76.00001,24.0,2022-09-05T16:25:50.942+0100,true,20
2022-09-05 16:25:53,903179,76.00001,24.0,2022-09-05T16:25:52.943+0100,true,20
2022-09-05 16:25:54,1009253,76.00001,24.0,2022-09-05T16:25:52.943+0100,true,20
2022-09-05 16:25:55,1203515,75.30686,24.924181,2022-09-05T16:25:54.945+0100,true,20
2022-09-05 16:25:56,878270,75.30686,24.924181,2022-09-05T16:25:54.945+0100,true,20
2022-09-05 16:25:57,749112,75.30686,24.924181,2022-09-05T16:25:54.945+0100,true,20
2022-09-05 16:25:58,8584,73.96503,26.71329,2022-09-05T16:25:56.952+0100,true,20
2022-09-05 16:25:59,5448,73.96503,26.71329,2022-09-05T16:25:56.952+0100,true,20
2022-09-05 16:26:01,478575,73.54086,27.576956,2022-09-05T16:26:00.949+0100,true,20
2022-09-05 16:26:02,67639,73.54086,27.576956,2022-09-05T16:26:00.949+0100,true,20
2022-09-05 16:26:02,207373,73.54086,27.576956,2022-09-05T16:26:00.949+0100,true,20
2022-09-05 16:26:03,466108,73.11341,28.44399,2022-09-05T16:26:02.958+0100,true,20
2022-09-05 16:26:04,272658,73.11341,28.44399,2022-09-05T16:26:02.958+0100,true,20
2022-09-05 16:26:06,710883,74.01234,27.185736,2022-09-05T16:26:05.004+0100,true,20
2022-09-05 16:26:06,390231,74.01234,27.185736,2022-09-05T16:26:05.004+0100,true,20
2022-09-05 16:26:07,1062408,74.01234,27.185736,2022-09-05T16:26:05.004+0100,true,20
2022-09-05 16:26:09,1001595,75.202194,25.595617,2022-09-05T16:26:07.076+0100,true,20
2022-09-05 16:26:09,319548,75.20765,25.5847,2022-09-05T16:26:09.118+0100,true,20
2022-09-05 16:26:11,803244,75.20765,25.5847,2022-09-05T16:26:09.118+0100,true,20
2022-09-05 16:26:12,585072,75.6052,24.789602,2022-09-05T16:26:11.130+0100,true,20
2022-09-05 16:26:13,442607,75.6052,24.789602,2022-09-05T16:26:11.130+0100,true,20
2022-09-05 16:26:13,551834,76.00001,24.0,2022-09-05T16:26:13.180+0100,true,20
2022-09-05 16:26:14,591225,76.00001,24.0,2022-09-05T16:26:13.180+0100,true,20
2022-09-05 16:26:15,717294,76.00001,24.0,2022-09-05T16:26:13.180+0100,true,20
2022-09-05 16:26:16,664513,75.59563,24.808767,2022-09-05T16:26:15.225+0100,true,20
2022-09-05 16:26:17,877481,75.59563,24.808767,2022-09-05T16:26:15.225+0100,true,20
2022-09-05 16:26:18,728206,75.32217,25.124624,2022-09-05T16:26:17.274+0100,true,20
2022-09-05 16:26:19,971803,75.32217,25.124624,2022-09-05T16:26:17.274+0100,true,20
2022-09-05 16:26:20,1162221,75.24417,25.253443,2022-09-05T16:26:19.308+0100,true,20
2022-09-05 16:26:21,5500,75.24417,25.253443,2022-09-05T16:26:19.308+0100,true,20
2022-09-05 16:26:22,8398,75.14637,25.415644,2022-09-05T16:26:21.330+0100,true,20
2022-09-05 16:26:23,95157,75.14637,25.415644,2022-09-05T16:26:21.330+0100,true,20
2022-09-05 16:26:24,1447300,74.6775,26.309683,2022-09-05T16:26:23.367+0100,true,20
2022-09-05 16:26:25,1373051,74.6775,26.309683,2022-09-05T16:26:23.367+0100,true,20
2022-09-05 16:26:26,1032004,75.32965,25.008974,2022-09-05T16:26:25.378+0100,true,20
2022-09-05 16:26:27,5583,75.32965,25.008974,2022-09-05T16:26:25.378+0100,true,20
2022-09-05 16:26:28,8585,75.14113,25.717735,2022-09-05T16:26:27.401+0100,true,20
2022-09-05 16:26:29,5500,75.14113,25.717735,2022-09-05T16:26:27.401+0100,true,20
2022-09-05 16:26:30,8690,76.749084,25.004208,2022-09-05T16:26:29.426+0100,true,20
2022-09-05 16:26:31,143536,76.749084,25.004208,2022-09-05T16:26:29.426+0100,true,20
2022-09-05 16:26:32,1239948,77.526054,24.739183,2022-09-05T16:26:31.462+0100,true,20
2022-09-05 16:26:33,1347350,77.526054,24.739183,2022-09-05T16:26:31.462+0100,true,20
2022-09-05 16:26:35,1355545,78.03234,24.491758,2022-09-05T16:26:33.502+0100,true,20
2022-09-05 16:26:35,32898,78.03234,24.491758,2022-09-05T16:26:33.502+0100,true,20
2022-09-05 16:26:36,8585,78.01698,24.488565,2022-09-05T16:26:35.549+0100,true,20
2022-09-05 16:26:37,5448,78.01698,24.488565,2022-09-05T16:26:35.549+0100,true,20
2022-09-05 16:26:38,8637,78.48591,23.512318,2022-09-05T16:26:37.577+0100,true,20
2022-09-05 16:26:40,662478,78.48591,23.512318,2022-09-05T16:26:37.577+0100,true,20
2022-09-05 16:26:40,770325,76.50854,25.002705,2022-09-05T16:26:39.662+0100,true,20
2022-09-05 16:26:42,872214,76.50854,25.002705,2022-09-05T16:26:39.662+0100,true,20
2022-09-05 16:26:42,212028,75.77935,25.116274,2022-09-05T16:26:41.739+0100,true,20
2022-09-05 16:26:43,979255,75.77935,25.116274,2022-09-05T16:26:41.739+0100,true,20
2022-09-05 16:26:44,591352,75.59974,24.80052,2022-09-05T16:26:43.788+0100,true,20
2022-09-05 16:26:46,865789,75.59974,24.80052,2022-09-05T16:26:43.788+0100,true,20
2022-09-05 16:26:46,415668,76.71449,23.726246,2022-09-05T16:26:45.799+0100,true,20
2022-09-05 16:26:47,573283,76.71449,23.726246,2022-09-05T16:26:45.799+0100,true,20
2022-09-05 16:26:48,499284,76.71334,23.72418,2022-09-05T16:26:47.812+0100,true,20
2022-09-05 16:26:50,1130507,76.71334,23.72418,2022-09-05T16:26:47.812+0100,true,20
2022-09-05 16:26:50,587572,77.14218,22.85782,2022-09-05T16:26:49.859+0100,true,20
2022-09-05 16:26:51,1119918,77.14218,22.85782,2022-09-05T16:26:49.859+0100,true,20
2022-09-05 16:26:52,522395,76.68614,23.761362,2022-09-05T16:26:51.880+0100,true,20
2022-09-05 16:26:53,645779,76.68614,23.761362,2022-09-05T16:26:51.880+0100,true,20
2022-09-05 16:26:54,793330,76.67931,23.766329,2022-09-05T16:26:53.893+0100,true,20
2022-09-05 16:26:55,255126,76.67931,23.766329,2022-09-05T16:26:53.893+0100,true,20
2022-09-05 16:26:56,5448,76.67931,23.766329,2022-09-05T16:26:53.893+0100,true,20
2022-09-05 16:26:57,8585,75.55626,24.887482,2022-09-05T16:26:55.896+0100,true,20
2022-09-05 16:26:58,8585,75.55959,24.880802,2022-09-05T16:26:57.895+0100,true,20
2022-09-05 16:26:59,5448,75.55959,24.880802,2022-09-05T16:26:57.895+0100,true,20
2022-09-05 16:27:01,1025136,75.5628,24.874409,2022-09-05T16:26:59.905+0100,true,20
2022-09-05 16:27:02,299916,75.5628,24.874409,2022-09-05T16:26:59.905+0100,true,20
2022-09-05 16:27:02,455918,77.29336,22.706646,2022-09-05T16:27:02.004+0100,true,20
2022-09-05 16:27:03,812754,77.29336,22.706646,2022-09-05T16:27:02.004+0100,true,20
2022-09-05 16:27:04,1146703,77.29336,22.706646,2022-09-05T16:27:02.004+0100,true,20
2022-09-05 16:27:05,1083526,77.46536,22.534637,2022-09-05T16:27:04.074+0100,true,20
