Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-05 11:55:00,8700,40.499065,20.98231,2022-09-05T11:54:59.736+0100,True,10,5.384108076397149
2022-09-05 11:55:01,5448,40.499065,20.98231,2022-09-05T11:54:59.736+0100,True,10,5.384108076397149
2022-09-05 11:55:02,9116,38.51925,18.026424,2022-09-05T11:55:01.813+0100,True,10,8.264210671111671
2022-09-05 11:55:03,5448,38.51925,18.026424,2022-09-05T11:55:01.813+0100,True,10,8.264210671111671
2022-09-05 11:55:04,4366439,36.220867,16.679296,2022-09-05T11:55:03.828+0100,True,10,10.072395172705695
2022-09-05 11:55:05,1827369,36.220867,16.679296,2022-09-05T11:55:03.828+0100,True,10,10.072395172705695
2022-09-05 11:55:06,8753,36.217644,18.452057,2022-09-05T11:55:05.862+0100,True,10,8.408009515792962
2022-09-05 11:55:07,5448,36.217644,18.452057,2022-09-05T11:55:05.862+0100,True,10,8.408009515792962
2022-09-05 11:55:08,9196,35.78239,18.004517,2022-09-05T11:55:07.877+0100,True,10,8.98918404691488
2022-09-05 11:55:09,5500,35.78239,18.004517,2022-09-05T11:55:07.877+0100,True,10,8.98918404691488
2022-09-05 11:55:10,5448,35.78239,18.004517,2022-09-05T11:55:07.877+0100,True,10,8.98918404691488
2022-09-05 11:55:11,8804,35.19807,17.598326,2022-09-05T11:55:09.998+0100,True,10,9.602103218531656
2022-09-05 11:55:12,1738166,35.19807,17.598326,2022-09-05T11:55:09.998+0100,True,10,9.602103218531656
2022-09-05 11:55:13,4266478,35.606575,23.6532,2022-09-05T11:55:12.009+0100,True,10,4.570592508135572
2022-09-05 11:55:14,5448,35.606575,23.6532,2022-09-05T11:55:12.009+0100,True,10,4.570592508135572
2022-09-05 11:55:15,8753,35.772003,24.014898,2022-09-05T11:55:14.011+0100,True,10,4.234050960677378
2022-09-05 11:55:16,5552,35.772003,24.014898,2022-09-05T11:55:14.011+0100,True,10,4.234050960677378
2022-09-05 11:55:17,8841,35.32468,22.653646,2022-09-05T11:55:16.039+0100,True,10,5.410678509159088
2022-09-05 11:55:18,5500,35.32468,22.653646,2022-09-05T11:55:16.039+0100,True,10,5.410678509159088
2022-09-05 11:55:19,8701,35.776127,23.499367,2022-09-05T11:55:18.107+0100,True,10,4.523764657098996
2022-09-05 11:55:20,3558375,35.776127,23.499367,2022-09-05T11:55:18.107+0100,True,10,4.523764657098996
2022-09-05 11:55:21,2767119,36.660698,24.340216,2022-09-05T11:55:20.135+0100,True,10,3.312930473755829
2022-09-05 11:55:22,5448,36.660698,24.340216,2022-09-05T11:55:20.135+0100,True,10,3.312930473755829
2022-09-05 11:55:23,8700,37.11797,19.117971,2022-09-05T11:55:22.226+0100,True,10,7.476032487697
2022-09-05 11:55:24,5448,37.11797,19.117971,2022-09-05T11:55:22.226+0100,True,10,7.476032487697
2022-09-05 11:55:25,8700,36.80464,18.400259,2022-09-05T11:55:24.322+0100,True,10,8.255206394640963
2022-09-05 11:55:26,5500,36.80464,18.400259,2022-09-05T11:55:24.322+0100,True,10,8.255206394640963
2022-09-05 11:55:27,8701,37.594242,24.448221,2022-09-05T11:55:26.343+0100,True,10,2.5274887250480464
2022-09-05 11:55:28,5043668,37.594242,24.448221,2022-09-05T11:55:26.343+0100,True,10,2.5274887250480464
2022-09-05 11:55:29,751429,38.810184,29.692871,2022-09-05T11:55:28.345+0100,True,10,3.4913378876323335
2022-09-05 11:55:30,5500,38.810184,29.692871,2022-09-05T11:55:28.345+0100,True,10,3.4913378876323335
2022-09-05 11:55:31,8753,38.404343,28.835861,2022-09-05T11:55:30.350+0100,True,10,2.763385436570515
2022-09-05 11:55:32,5500,38.404343,28.835861,2022-09-05T11:55:30.350+0100,True,10,2.763385436570515
2022-09-05 11:55:33,14661,37.602684,27.564375,2022-09-05T11:55:32.347+0100,True,10,2.2045188408904535
2022-09-05 11:55:34,5448,37.602684,27.564375,2022-09-05T11:55:32.347+0100,True,10,2.2045188408904535
2022-09-05 11:55:35,8753,38.429832,32.629387,2022-09-05T11:55:34.348+0100,True,10,6.451550537226925
2022-09-05 11:55:36,6359005,38.429832,32.629387,2022-09-05T11:55:34.348+0100,True,10,6.451550537226925
2022-09-05 11:55:37,9081,37.532135,25.567375,2022-09-05T11:55:36.367+0100,True,10,1.9594773415505522
2022-09-05 11:55:38,5500,37.532135,25.567375,2022-09-05T11:55:36.367+0100,True,10,1.9594773415505522
2022-09-05 11:55:39,8700,35.33331,18.976452,2022-09-05T11:55:38.362+0100,True,10,8.31578672313835
2022-09-05 11:55:40,5448,35.33331,18.976452,2022-09-05T11:55:38.362+0100,True,10,8.31578672313835
2022-09-05 11:55:41,12194,34.89034,18.957943,2022-09-05T11:55:40.466+0100,True,10,8.555369110875871
2022-09-05 11:55:42,5500,34.89034,18.957943,2022-09-05T11:55:40.466+0100,True,10,8.555369110875871
2022-09-05 11:55:43,1695218,34.89714,18.935253,2022-09-05T11:55:42.484+0100,True,10,8.571157561011757
2022-09-05 11:55:44,4450629,34.89714,18.935253,2022-09-05T11:55:42.484+0100,True,10,8.571157561011757
2022-09-05 11:55:45,8700,34.40301,15.200817,2022-09-05T11:55:44.492+0100,True,10,12.111307009167467
2022-09-05 11:55:46,5500,34.40301,15.200817,2022-09-05T11:55:44.492+0100,True,10,12.111307009167467
2022-09-05 11:55:47,8752,34.80464,15.596992,2022-09-05T11:55:46.513+0100,True,10,11.587059543628142
2022-09-05 11:55:49,5552,34.80464,15.596992,2022-09-05T11:55:46.513+0100,True,10,11.587059543628142
2022-09-05 11:55:49,8649,34.887524,15.325213,2022-09-05T11:55:48.554+0100,True,10,11.805618299952995
2022-09-05 11:55:50,5448,34.887524,15.325213,2022-09-05T11:55:48.554+0100,True,10,11.805618299952995
2022-09-05 11:55:51,2997288,35.32925,15.329251,2022-09-05T11:55:50.580+0100,True,10,11.64128156410887
2022-09-05 11:55:52,2624154,35.32925,15.329251,2022-09-05T11:55:50.580+0100,True,10,11.64128156410887
2022-09-05 11:55:53,8753,34.886543,15.334359,2022-09-05T11:55:52.598+0100,True,10,11.79753053078016
2022-09-05 11:55:54,5448,34.886543,15.334359,2022-09-05T11:55:52.598+0100,True,10,11.79753053078016
2022-09-05 11:55:55,8753,34.986816,15.745701,2022-09-05T11:55:54.624+0100,True,10,11.379121377859411
2022-09-05 11:55:56,5500,34.986816,15.745701,2022-09-05T11:55:54.624+0100,True,10,11.379121377859411
2022-09-05 11:55:57,8842,34.560966,15.712897,2022-09-05T11:55:56.643+0100,True,10,11.579680671776963
2022-09-05 11:55:58,5902,34.560966,15.712897,2022-09-05T11:55:56.643+0100,True,10,11.579680671776963
2022-09-05 11:55:59,4996799,34.49022,16.0,2022-09-05T11:55:58.652+0100,True,10,11.349374624973835
2022-09-05 11:56:00,1184612,34.49022,16.0,2022-09-05T11:55:58.652+0100,True,10,11.349374624973835
2022-09-05 11:56:01,8739,34.0,16.0,2022-09-05T11:56:00.650+0100,True,10,11.568622647696657
2022-09-05 11:56:02,5708,34.0,16.0,2022-09-05T11:56:00.650+0100,True,10,11.568622647696657
2022-09-05 11:56:03,8805,34.568447,15.431557,2022-09-05T11:56:02.647+0100,True,10,11.833149630730528
2022-09-05 11:56:04,5448,34.568447,15.431557,2022-09-05T11:56:02.647+0100,True,10,11.833149630730528
2022-09-05 11:56:05,8699,33.9983,15.500822,2022-09-05T11:56:04.653+0100,True,10,12.013756456446252
2022-09-05 11:56:06,5500,33.9983,15.500822,2022-09-05T11:56:04.653+0100,True,10,12.013756456446252
2022-09-05 11:56:07,8701,34.255257,15.503202,2022-09-05T11:56:06.672+0100,True,10,11.898932445293276
2022-09-05 11:56:08,6214695,34.255257,15.503202,2022-09-05T11:56:06.672+0100,True,10,11.898932445293276
2022-09-05 11:56:09,8701,34.254112,15.507177,2022-09-05T11:56:08.769+0100,True,10,11.89583592799905
2022-09-05 11:56:10,5500,34.254112,15.507177,2022-09-05T11:56:08.769+0100,True,10,11.89583592799905
2022-09-05 11:56:11,8701,34.225388,15.562796,2022-09-05T11:56:10.824+0100,True,10,11.858081118487931
2022-09-05 11:56:12,5448,34.225388,15.562796,2022-09-05T11:56:10.824+0100,True,10,11.858081118487931
2022-09-05 11:56:13,8693,33.78984,16.0,2022-09-05T11:56:13.011+0100,True,10,11.66766254294321
2022-09-05 11:56:14,5448,33.78984,16.0,2022-09-05T11:56:13.011+0100,True,10,11.66766254294321
2022-09-05 11:56:15,8693,34.22499,16.0,2022-09-05T11:56:15.038+0100,True,10,11.465915657569614
2022-09-05 11:56:16,5500,34.22499,16.0,2022-09-05T11:56:15.038+0100,True,10,11.465915657569614
2022-09-05 11:56:17,6080654,34.0,16.0,2022-09-05T11:56:17.089+0100,True,10,11.568622647696657
2022-09-05 11:56:18,5448,34.0,16.0,2022-09-05T11:56:17.089+0100,True,10,11.568622647696657
2022-09-05 11:56:19,8694,34.0,15.595617,2022-09-05T11:56:19.109+0100,True,10,11.928275412774848
2022-09-05 11:56:20,5448,34.0,15.595617,2022-09-05T11:56:19.109+0100,True,10,11.928275412774848
2022-09-05 11:56:21,5500,34.0,15.595617,2022-09-05T11:56:19.109+0100,True,10,11.928275412774848
2022-09-05 11:56:22,9085,34.0,15.553212,2022-09-05T11:56:21.142+0100,True,10,11.966155295351301
2022-09-05 11:56:23,5555,34.0,15.553212,2022-09-05T11:56:21.142+0100,True,10,11.966155295351301
2022-09-05 11:56:24,8648,32.207405,14.21198,2022-09-05T11:56:23.189+0100,True,10,14.004959122511746
2022-09-05 11:56:25,5500,32.207405,14.21198,2022-09-05T11:56:23.189+0100,True,10,14.004959122511746
