Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic
2022-09-05 15:03:02,5448,72.833336,44.02,2022-09-05T15:03:00.980+0100,True,16,No
2022-09-05 15:03:03,8799,72.833336,44.02,2022-09-05T15:03:02.990+0100,True,16,No
2022-09-05 15:03:04,5589,72.833336,44.02,2022-09-05T15:03:02.990+0100,True,16,No
2022-09-05 15:03:05,8798,80.11667,44.02,2022-09-05T15:03:05.000+0100,True,16,No
2022-09-05 15:03:06,5552,80.11667,44.02,2022-09-05T15:03:05.000+0100,True,16,No
2022-09-05 15:03:07,8694,80.11667,44.02,2022-09-05T15:03:07.084+0100,True,16,No
2022-09-05 15:03:08,5500,80.11667,44.02,2022-09-05T15:03:07.084+0100,True,16,No
2022-09-05 15:03:09,8798,80.11667,44.02,2022-09-05T15:03:09.132+0100,True,16,No
2022-09-05 15:03:10,5552,80.11667,44.02,2022-09-05T15:03:09.132+0100,True,16,No
2022-09-05 15:03:11,8742,87.4,44.02,2022-09-05T15:03:11.140+0100,True,16,No
2022-09-05 15:03:12,5500,87.4,44.02,2022-09-05T15:03:11.140+0100,True,16,No
2022-09-05 15:03:13,8742,87.4,44.02,2022-09-05T15:03:13.156+0100,True,16,No
2022-09-05 15:03:14,5500,87.4,44.02,2022-09-05T15:03:13.156+0100,True,16,No
2022-09-05 15:03:15,8794,87.4,44.02,2022-09-05T15:03:15.196+0100,True,16,No
2022-09-05 15:03:16,5448,87.4,44.02,2022-09-05T15:03:15.196+0100,True,16,No
2022-09-05 15:03:17,8747,94.683334,44.02,2022-09-05T15:03:17.279+0100,True,16,No
2022-09-05 15:03:18,5552,94.683334,44.02,2022-09-05T15:03:17.279+0100,True,16,No
2022-09-05 15:03:19,5448,94.683334,44.02,2022-09-05T15:03:17.279+0100,True,16,No
2022-09-05 15:03:20,8799,94.683334,44.02,2022-09-05T15:03:19.293+0100,True,16,No
2022-09-05 15:03:21,5448,94.683334,44.02,2022-09-05T15:03:19.293+0100,True,16,No
2022-09-05 15:03:23,8747,94.683334,44.02,2022-09-05T15:03:21.299+0100,True,16,No
2022-09-05 15:03:23,5500,94.683334,44.02,2022-09-05T15:03:21.299+0100,True,16,No
2022-09-05 15:03:24,8779,87.4,44.02,2022-09-05T15:03:23.363+0100,True,16,No
2022-09-05 15:03:25,5552,87.4,44.02,2022-09-05T15:03:23.363+0100,True,16,No
2022-09-05 15:03:28,9002,87.4,44.02,2022-09-05T15:03:27.463+0100,True,16,No
2022-09-05 15:03:28,8794,87.4,44.02,2022-09-05T15:03:27.463+0100,True,16,No
2022-09-05 15:03:28,5500,87.4,44.02,2022-09-05T15:03:27.463+0100,True,16,No
2022-09-05 15:03:29,5500,87.4,44.02,2022-09-05T15:03:27.463+0100,True,16,No
2022-09-05 15:03:30,8742,87.4,44.02,2022-09-05T15:03:29.539+0100,True,16,No
2022-09-05 15:03:31,5448,87.4,44.02,2022-09-05T15:03:29.539+0100,True,16,No
2022-09-05 15:03:33,8798,80.11667,44.02,2022-09-05T15:03:31.565+0100,True,16,No
2022-09-05 15:03:33,5552,80.11667,44.02,2022-09-05T15:03:31.565+0100,True,16,No
2022-09-05 15:03:34,8747,72.833336,44.02,2022-09-05T15:03:33.584+0100,True,16,No
2022-09-05 15:03:35,5448,72.833336,44.02,2022-09-05T15:03:33.584+0100,True,16,No
2022-09-05 15:03:36,8695,72.833336,44.02,2022-09-05T15:03:35.630+0100,True,16,No
2022-09-05 15:03:37,5500,72.833336,44.02,2022-09-05T15:03:35.630+0100,True,16,No
2022-09-05 15:03:39,8795,65.55,44.02,2022-09-05T15:03:37.690+0100,True,16,No
2022-09-05 15:03:40,5500,65.55,44.02,2022-09-05T15:03:37.690+0100,True,16,No
2022-09-05 15:03:40,8694,58.26667,44.02,2022-09-05T15:03:39.698+0100,True,16,No
2022-09-05 15:03:42,5500,58.26667,44.02,2022-09-05T15:03:39.698+0100,True,16,No
2022-09-05 15:03:43,8746,58.26667,44.02,2022-09-05T15:03:41.831+0100,True,16,No
2022-09-05 15:03:43,5500,58.26667,44.02,2022-09-05T15:03:41.831+0100,True,16,No
2022-09-05 15:03:44,8835,58.26667,44.02,2022-09-05T15:03:43.875+0100,True,16,No
2022-09-05 15:03:45,5448,58.26667,44.02,2022-09-05T15:03:43.875+0100,True,16,No
2022-09-05 15:03:46,8743,65.55,44.02,2022-09-05T15:03:45.974+0100,True,16,No
2022-09-05 15:03:47,5500,65.55,44.02,2022-09-05T15:03:45.974+0100,True,16,No
2022-09-05 15:03:49,8747,72.833336,44.02,2022-09-05T15:03:48.027+0100,True,16,No
2022-09-05 15:03:49,5448,72.833336,44.02,2022-09-05T15:03:48.027+0100,True,16,No
2022-09-05 15:03:50,8694,80.11667,44.02,2022-09-05T15:03:50.049+0100,True,16,No
