Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 13:39:00,5500,54.45097,14.331796,2022-09-05T13:38:58.195+0100,true,13
2022-09-05 13:39:01,8751,53.64212,12.759514,2022-09-05T13:39:00.276+0100,true,13
2022-09-05 13:39:02,5500,53.64212,12.759514,2022-09-05T13:39:00.276+0100,true,13
2022-09-05 13:39:03,8752,53.199238,12.793886,2022-09-05T13:39:02.294+0100,true,13
2022-09-05 13:39:04,5448,53.199238,12.793886,2022-09-05T13:39:02.294+0100,true,13
2022-09-05 13:39:06,8752,52.758297,12.829148,2022-09-05T13:39:04.338+0100,true,13
2022-09-05 13:39:07,8636,53.314507,13.178043,2022-09-05T13:39:06.397+0100,true,13
2022-09-05 13:39:07,8584,53.314507,13.178043,2022-09-05T13:39:06.397+0100,true,13
2022-09-05 13:39:08,5500,53.314507,13.178043,2022-09-05T13:39:06.397+0100,true,13
2022-09-05 13:39:09,8636,47.758137,19.197712,2022-09-05T13:39:08.442+0100,true,13
2022-09-05 13:39:10,5552,47.758137,19.197712,2022-09-05T13:39:08.442+0100,true,13
2022-09-05 13:39:11,8583,47.39406,19.743763,2022-09-05T13:39:10.453+0100,true,13
2022-09-05 13:39:12,5448,47.39406,19.743763,2022-09-05T13:39:10.453+0100,true,13
2022-09-05 13:39:13,8636,47.482994,19.854998,2022-09-05T13:39:12.485+0100,true,13
2022-09-05 13:39:14,5641,47.482994,19.854998,2022-09-05T13:39:12.485+0100,true,13
2022-09-05 13:39:15,8636,47.583614,19.980886,2022-09-05T13:39:14.483+0100,true,13
2022-09-05 13:39:16,5448,47.583614,19.980886,2022-09-05T13:39:14.483+0100,true,13
2022-09-05 13:39:17,8582,46.7896,19.184399,2022-09-05T13:39:16.596+0100,true,13
2022-09-05 13:39:18,5500,46.7896,19.184399,2022-09-05T13:39:16.596+0100,true,13
2022-09-05 13:39:19,8629,46.404385,18.0,2022-09-05T13:39:18.608+0100,true,13
2022-09-05 13:39:20,5500,46.404385,18.0,2022-09-05T13:39:18.608+0100,true,13
2022-09-05 13:39:21,8583,46.807396,16.78685,2022-09-05T13:39:20.696+0100,true,13
2022-09-05 13:39:22,5448,46.807396,16.78685,2022-09-05T13:39:20.696+0100,true,13
2022-09-05 13:39:23,8635,47.20765,16.790976,2022-09-05T13:39:22.715+0100,true,13
2022-09-05 13:39:24,5500,47.20765,16.790976,2022-09-05T13:39:22.715+0100,true,13
2022-09-05 13:39:25,8688,47.605206,16.799223,2022-09-05T13:39:24.742+0100,true,13
2022-09-05 13:39:26,5448,47.605206,16.799223,2022-09-05T13:39:24.742+0100,true,13
2022-09-05 13:39:27,8584,48.404385,18.020502,2022-09-05T13:39:26.756+0100,true,13
2022-09-05 13:39:28,5500,48.404385,18.020502,2022-09-05T13:39:26.756+0100,true,13
2022-09-05 13:39:29,8688,47.998627,18.024626,2022-09-05T13:39:28.805+0100,true,13
2022-09-05 13:39:30,5552,47.998627,18.024626,2022-09-05T13:39:28.805+0100,true,13
2022-09-05 13:39:31,8584,47.997253,19.200777,2022-09-05T13:39:30.805+0100,true,13
2022-09-05 13:39:32,5313,47.997253,19.200777,2022-09-05T13:39:30.805+0100,true,13
2022-09-05 13:39:33,8770,47.997295,19.19265,2022-09-05T13:39:32.807+0100,true,13
2022-09-05 13:39:34,5589,47.997295,19.19265,2022-09-05T13:39:32.807+0100,true,13
2022-09-05 13:39:35,8635,44.76218,15.544947,2022-09-05T13:39:34.815+0100,true,13
2022-09-05 13:39:36,5448,44.76218,15.544947,2022-09-05T13:39:34.815+0100,true,13
2022-09-05 13:39:37,8635,44.37263,14.767154,2022-09-05T13:39:36.809+0100,true,13
2022-09-05 13:39:38,5760,44.37263,14.767154,2022-09-05T13:39:36.809+0100,true,13
2022-09-05 13:39:39,8634,44.79793,14.80068,2022-09-05T13:39:38.918+0100,true,13
2022-09-05 13:39:40,5448,44.79793,14.80068,2022-09-05T13:39:38.918+0100,true,13
2022-09-05 13:39:41,8584,44.819607,14.822314,2022-09-05T13:39:40.926+0100,true,13
2022-09-05 13:39:42,5500,44.819607,14.822314,2022-09-05T13:39:40.926+0100,true,13
2022-09-05 13:39:43,8636,44.841606,14.844353,2022-09-05T13:39:43.031+0100,true,13
2022-09-05 13:39:44,5500,44.841606,14.844353,2022-09-05T13:39:43.031+0100,true,13
2022-09-05 13:39:45,8629,48.0,18.394798,2022-09-05T13:39:45.040+0100,true,13
2022-09-05 13:39:46,5448,48.0,18.394798,2022-09-05T13:39:45.040+0100,true,13
2022-09-05 13:39:47,5500,48.0,18.394798,2022-09-05T13:39:45.040+0100,true,13
2022-09-05 13:39:49,8674,48.0,18.0,2022-09-05T13:39:47.082+0100,true,13
2022-09-05 13:39:49,5500,48.0,18.0,2022-09-05T13:39:47.082+0100,true,13
2022-09-05 13:39:50,8629,48.0,18.404383,2022-09-05T13:39:49.256+0100,true,13
2022-09-05 13:39:51,5448,48.0,18.404383,2022-09-05T13:39:49.256+0100,true,13
2022-09-05 13:39:52,8636,45.169315,15.167941,2022-09-05T13:39:51.274+0100,true,13
2022-09-05 13:39:53,5500,45.169315,15.167941,2022-09-05T13:39:51.274+0100,true,13
2022-09-05 13:39:54,8725,45.178944,15.580574,2022-09-05T13:39:53.302+0100,true,13
2022-09-05 13:39:55,5448,45.178944,15.580574,2022-09-05T13:39:53.302+0100,true,13
2022-09-05 13:39:56,8583,45.19819,16.002872,2022-09-05T13:39:55.334+0100,true,13
2022-09-05 13:39:57,5500,45.19819,16.002872,2022-09-05T13:39:55.334+0100,true,13
2022-09-05 13:39:58,8583,45.21715,16.017673,2022-09-05T13:39:57.430+0100,true,13
2022-09-05 13:39:59,5500,45.21715,16.017673,2022-09-05T13:39:57.430+0100,true,13
2022-09-05 13:40:00,8583,42.40572,12.404344,2022-09-05T13:39:59.519+0100,true,13
2022-09-05 13:40:01,5448,42.40572,12.404344,2022-09-05T13:39:59.519+0100,true,13
2022-09-05 13:40:02,8636,45.178944,15.972664,2022-09-05T13:40:01.535+0100,true,13
2022-09-05 13:40:03,5448,45.178944,15.972664,2022-09-05T13:40:01.535+0100,true,13
2022-09-05 13:40:04,8636,44.793804,15.191356,2022-09-05T13:40:03.644+0100,true,13
2022-09-05 13:40:05,5448,44.793804,15.191356,2022-09-05T13:40:03.644+0100,true,13
2022-09-05 13:40:06,8636,44.814148,14.816854,2022-09-05T13:40:05.828+0100,true,13
2022-09-05 13:40:07,5500,44.814148,14.816854,2022-09-05T13:40:05.828+0100,true,13
2022-09-05 13:40:08,8636,44.836143,15.243278,2022-09-05T13:40:07.875+0100,true,13
2022-09-05 13:40:09,5500,44.836143,15.243278,2022-09-05T13:40:07.875+0100,true,13
2022-09-05 13:40:10,8636,47.602455,18.804644,2022-09-05T13:40:09.986+0100,true,13
2022-09-05 13:40:11,5552,47.602455,18.804644,2022-09-05T13:40:09.986+0100,true,13
2022-09-05 13:40:12,8636,48.009586,19.217236,2022-09-05T13:40:12.036+0100,true,13
2022-09-05 13:40:13,5448,48.009586,19.217236,2022-09-05T13:40:12.036+0100,true,13
2022-09-05 13:40:14,8776,48.807396,18.79506,2022-09-05T13:40:14.043+0100,true,13
2022-09-05 13:40:15,5500,48.807396,18.79506,2022-09-05T13:40:14.043+0100,true,13
2022-09-05 13:40:16,5500,48.807396,18.79506,2022-09-05T13:40:14.043+0100,true,13
2022-09-05 13:40:17,8636,45.972584,15.551782,2022-09-05T13:40:16.138+0100,true,13
2022-09-05 13:40:18,8635,45.97675,15.569695,2022-09-05T13:40:18.157+0100,true,13
2022-09-05 13:40:19,5552,45.97675,15.569695,2022-09-05T13:40:18.157+0100,true,13
2022-09-05 13:40:20,5500,45.97675,15.569695,2022-09-05T13:40:18.157+0100,true,13
2022-09-05 13:40:21,8396,45.99054,15.599823,2022-09-05T13:40:20.182+0100,true,13
2022-09-05 13:40:22,5583,45.99054,15.599823,2022-09-05T13:40:20.182+0100,true,13
2022-09-05 13:40:23,8636,45.611958,15.237657,2022-09-05T13:40:22.349+0100,true,13
2022-09-05 13:40:24,5552,45.611958,15.237657,2022-09-05T13:40:22.349+0100,true,13
2022-09-05 13:40:25,8635,44.834198,16.04514,2022-09-05T13:40:24.344+0100,true,13
2022-09-05 13:40:26,5448,44.834198,16.04514,2022-09-05T13:40:24.344+0100,true,13
2022-09-05 13:40:27,8583,47.19316,19.193163,2022-09-05T13:40:26.346+0100,true,13
2022-09-05 13:40:28,5448,47.19316,19.193163,2022-09-05T13:40:26.346+0100,true,13
2022-09-05 13:40:29,8687,46.79315,18.793152,2022-09-05T13:40:28.348+0100,true,13
2022-09-05 13:40:30,5448,46.79315,18.793152,2022-09-05T13:40:28.348+0100,true,13
2022-09-05 13:40:31,8584,46.394802,18.394798,2022-09-05T13:40:30.355+0100,true,13
2022-09-05 13:40:32,5448,46.394802,18.394798,2022-09-05T13:40:30.355+0100,true,13
2022-09-05 13:40:33,8584,46.000004,18.404106,2022-09-05T13:40:32.351+0100,true,13
2022-09-05 13:40:34,5589,46.000004,18.404106,2022-09-05T13:40:32.351+0100,true,13
2022-09-05 13:40:35,8584,46.808765,17.189857,2022-09-05T13:40:34.358+0100,true,13
2022-09-05 13:40:36,5500,46.808765,17.189857,2022-09-05T13:40:34.358+0100,true,13
2022-09-05 13:40:37,8447,47.2104,16.786852,2022-09-05T13:40:36.367+0100,true,13
2022-09-05 13:40:38,5895,47.2104,16.786852,2022-09-05T13:40:36.367+0100,true,13
2022-09-05 13:40:39,8635,47.20353,16.793764,2022-09-05T13:40:38.414+0100,true,13
2022-09-05 13:40:40,5500,47.20353,16.793764,2022-09-05T13:40:38.414+0100,true,13
2022-09-05 13:40:41,8635,47.19536,16.801893,2022-09-05T13:40:40.418+0100,true,13
2022-09-05 13:40:42,5500,47.19536,16.801893,2022-09-05T13:40:40.418+0100,true,13
2022-09-05 13:40:43,8582,47.18715,16.41805,2022-09-05T13:40:42.544+0100,true,13
2022-09-05 13:40:44,5552,47.18715,16.41805,2022-09-05T13:40:42.544+0100,true,13
2022-09-05 13:40:45,8686,46.39453,17.60547,2022-09-05T13:40:44.525+0100,true,13
2022-09-05 13:40:46,5448,46.39453,17.60547,2022-09-05T13:40:44.525+0100,true,13
2022-09-05 13:40:47,8629,46.404385,18.0,2022-09-05T13:40:46.568+0100,true,13
2022-09-05 13:40:48,5448,46.404385,18.0,2022-09-05T13:40:46.568+0100,true,13
2022-09-05 13:40:49,8628,46.40301,18.0,2022-09-05T13:40:48.576+0100,true,13
2022-09-05 13:40:50,5500,46.40301,18.0,2022-09-05T13:40:48.576+0100,true,13
2022-09-05 13:40:51,8584,46.804646,18.404383,2022-09-05T13:40:50.679+0100,true,13
2022-09-05 13:40:52,5552,46.804646,18.404383,2022-09-05T13:40:50.679+0100,true,13
2022-09-05 13:40:53,8584,47.204945,18.807392,2022-09-05T13:40:52.683+0100,true,13
2022-09-05 13:40:54,5589,47.204945,18.807392,2022-09-05T13:40:52.683+0100,true,13
2022-09-05 13:40:55,8636,48.815605,21.229568,2022-09-05T13:40:54.702+0100,true,13
2022-09-05 13:40:56,5448,48.815605,21.229568,2022-09-05T13:40:54.702+0100,true,13
2022-09-05 13:40:57,8688,48.814228,21.620243,2022-09-05T13:40:56.705+0100,true,13
2022-09-05 13:40:58,8905,48.814228,21.620243,2022-09-05T13:40:56.705+0100,true,13
2022-09-05 13:40:59,17913,48.796394,21.59691,2022-09-05T13:40:58.747+0100,true,13
2022-09-05 13:41:00,6153,48.796394,21.59691,2022-09-05T13:40:58.747+0100,true,13
2022-09-05 13:41:01,8584,48.385258,21.180355,2022-09-05T13:41:00.766+0100,true,13
2022-09-05 13:41:02,5500,48.385258,21.180355,2022-09-05T13:41:00.766+0100,true,13
