Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 09:51:33,8509,14.566668,44.02,2022-09-05T09:51:31.304+0100,true,5
2022-09-05 09:51:34,8510,14.566668,44.02,2022-09-05T09:51:33.363+0100,true,5
2022-09-05 09:51:35,5261,14.566668,44.02,2022-09-05T09:51:33.363+0100,true,5
2022-09-05 09:51:36,9848,14.566668,44.02,2022-09-05T09:51:35.374+0100,true,5
2022-09-05 09:51:37,5313,14.566668,44.02,2022-09-05T09:51:35.374+0100,true,5
2022-09-05 09:51:38,129783,14.566668,44.02,2022-09-05T09:51:37.457+0100,true,5
2022-09-05 09:51:39,5448,14.566668,44.02,2022-09-05T09:51:37.457+0100,true,5
2022-09-05 09:51:40,5521,14.566668,44.02,2022-09-05T09:51:37.457+0100,true,5
2022-09-05 09:51:41,8853,14.566668,44.02,2022-09-05T09:51:39.547+0100,true,5
2022-09-05 09:51:42,5448,14.566668,44.02,2022-09-05T09:51:39.547+0100,true,5
2022-09-05 09:51:43,8749,14.566668,44.02,2022-09-05T09:51:41.556+0100,true,5
2022-09-05 09:51:44,5448,14.566668,44.02,2022-09-05T09:51:41.556+0100,true,5
2022-09-05 09:51:45,8909,14.566668,44.02,2022-09-05T09:51:43.618+0100,true,5
2022-09-05 09:51:46,8745,21.85,44.02,2022-09-05T09:51:45.594+0100,true,5
2022-09-05 09:51:47,5448,21.85,44.02,2022-09-05T09:51:45.594+0100,true,5
2022-09-05 09:51:48,5448,21.85,44.02,2022-09-05T09:51:45.594+0100,true,5
2022-09-05 09:51:49,9308,14.566668,44.02,2022-09-05T09:51:47.595+0100,true,5
2022-09-05 09:51:50,5448,14.566668,44.02,2022-09-05T09:51:47.595+0100,true,5
2022-09-05 09:51:51,8801,14.566668,44.02,2022-09-05T09:51:49.604+0100,true,5
2022-09-05 09:51:52,8737,11.351193,39.79295,2022-09-05T09:51:51.599+0100,true,5
2022-09-05 09:51:53,5500,11.351193,39.79295,2022-09-05T09:51:51.599+0100,true,5
2022-09-05 09:51:54,8689,11.625249,39.230247,2022-09-05T09:51:53.599+0100,true,5
2022-09-05 09:51:55,5448,11.625249,39.230247,2022-09-05T09:51:53.599+0100,true,5
