Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-05 10:40:01,8623,20.0,36.0,2022-09-05T10:39:59.433+0100,True,6,11.582226967073302
2022-09-05 10:40:01,5500,20.0,36.0,2022-09-05T10:39:59.433+0100,True,6,11.582226967073302
2022-09-05 10:40:02,8682,20.0,35.999996,2022-09-05T10:40:01.451+0100,True,6,11.582223598712643
2022-09-05 10:40:03,5448,20.0,35.999996,2022-09-05T10:40:01.451+0100,True,6,11.582223598712643
2022-09-05 10:40:04,8623,20.0,36.0,2022-09-05T10:40:03.465+0100,True,6,11.582226967073302
2022-09-05 10:40:06,5552,20.0,36.0,2022-09-05T10:40:03.465+0100,True,6,11.582226967073302
2022-09-05 10:40:06,8681,20.0,35.59562,2022-09-05T10:40:05.562+0100,True,6,11.243817944470639
2022-09-05 10:40:07,5500,20.0,35.59562,2022-09-05T10:40:05.562+0100,True,6,11.243817944470639
2022-09-05 10:40:08,8630,20.0,35.192608,2022-09-05T10:40:07.657+0100,True,6,10.91102299818601
2022-09-05 10:40:09,5448,20.0,35.192608,2022-09-05T10:40:07.657+0100,True,6,10.91102299818601
2022-09-05 10:40:10,8630,20.0,35.196735,2022-09-05T10:40:09.673+0100,True,6,10.914406958631556
2022-09-05 10:40:11,6449,20.0,35.196735,2022-09-05T10:40:09.673+0100,True,6,10.914406958631556
2022-09-05 10:40:12,8630,20.0,31.562742,2022-09-05T10:40:11.675+0100,True,6,8.202536233561178
2022-09-05 10:40:13,5500,20.0,31.562742,2022-09-05T10:40:11.675+0100,True,6,8.202536233561178
2022-09-05 10:40:14,8630,20.0,27.941122,2022-09-05T10:40:13.717+0100,True,6,6.472442266718491
2022-09-05 10:40:16,5500,20.0,27.941122,2022-09-05T10:40:13.717+0100,True,6,6.472442266718491
2022-09-05 10:40:16,8532,21.21315,25.140726,2022-09-05T10:40:15.749+0100,True,6,5.1536443098972216
2022-09-05 10:40:17,5500,21.21315,25.140726,2022-09-05T10:40:15.749+0100,True,6,5.1536443098972216
2022-09-05 10:40:19,8637,21.209026,25.595655,2022-09-05T10:40:17.851+0100,True,6,5.079591171724451
2022-09-05 10:40:19,5500,21.209026,25.595655,2022-09-05T10:40:17.851+0100,True,6,5.079591171724451
2022-09-05 10:40:20,8635,21.60516,24.85802,2022-09-05T10:40:19.874+0100,True,6,4.844849525382598
