Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-05 16:13:00,5448,86.82655,19.19123,2022-09-05T16:12:59.124+0100,True,21,7.886070828860211
2022-09-05 16:13:02,8585,87.21494,19.601429,2022-09-05T16:13:01.118+0100,True,21,7.973372811123343
2022-09-05 16:13:02,5864,87.21494,19.601429,2022-09-05T16:13:01.118+0100,True,21,7.973372811123343
2022-09-05 16:13:03,9131,87.19402,20.00954,2022-09-05T16:13:03.214+0100,True,21,8.32007843967832
2022-09-05 16:13:04,5500,87.19402,20.00954,2022-09-05T16:13:03.214+0100,True,21,8.32007843967832
2022-09-05 16:13:05,8674,87.56415,19.618866,2022-09-05T16:13:05.247+0100,True,21,7.789491677441858
2022-09-05 16:13:06,5552,87.56415,19.618866,2022-09-05T16:13:05.247+0100,True,21,7.789491677441858
2022-09-05 16:13:07,8450,85.18714,20.797806,2022-09-05T16:13:07.284+0100,True,21,10.17207802326132
2022-09-05 16:13:09,5687,85.18714,20.797806,2022-09-05T16:13:07.284+0100,True,21,10.17207802326132
2022-09-05 16:13:09,5448,85.18714,20.797806,2022-09-05T16:13:07.284+0100,True,21,10.17207802326132
2022-09-05 16:13:10,8584,83.58632,21.19591,2022-09-05T16:13:09.279+0100,True,21,11.561924724824147
2022-09-05 16:13:11,8688,84.40686,19.98905,2022-09-05T16:13:11.280+0100,True,21,10.136048417983211
2022-09-05 16:13:13,5552,84.40686,19.98905,2022-09-05T16:13:11.280+0100,True,21,10.136048417983211
2022-09-05 16:13:13,5261,84.40686,19.98905,2022-09-05T16:13:11.280+0100,True,21,10.136048417983211
2022-09-05 16:13:14,8585,84.81289,19.594242,2022-09-05T16:13:13.289+0100,True,21,9.5699371604428
2022-09-05 16:13:15,8638,84.808945,20.001411,2022-09-05T16:13:15.283+0100,True,21,9.852645025028863
2022-09-05 16:13:16,5500,84.808945,20.001411,2022-09-05T16:13:15.283+0100,True,21,9.852645025028863
2022-09-05 16:13:18,5552,84.808945,20.001411,2022-09-05T16:13:15.283+0100,True,21,9.852645025028863
2022-09-05 16:13:18,8532,84.8033,20.407091,2022-09-05T16:13:17.388+0100,True,21,10.14393630346529
2022-09-05 16:13:19,5448,84.8033,20.407091,2022-09-05T16:13:17.388+0100,True,21,10.14393630346529
2022-09-05 16:13:20,8637,85.98633,20.013668,2022-09-05T16:13:19.413+0100,True,21,9.056362770503618
2022-09-05 16:13:21,5261,85.98633,20.013668,2022-09-05T16:13:19.413+0100,True,21,9.056362770503618
2022-09-05 16:13:23,721642,85.202194,20.797806,2022-09-05T16:13:21.468+0100,True,21,10.162203771091773
2022-09-05 16:13:24,1594689,85.61203,20.792347,2022-09-05T16:13:23.472+0100,True,21,9.894164382415974
2022-09-05 16:13:25,1238915,85.61203,20.792347,2022-09-05T16:13:23.472+0100,True,21,9.894164382415974
2022-09-05 16:13:26,1200434,85.61203,20.792347,2022-09-05T16:13:23.472+0100,True,21,9.894164382415974
2022-09-05 16:13:27,1373493,88.03012,19.586031,2022-09-05T16:13:25.505+0100,True,21,7.5140582919113
2022-09-05 16:13:28,1600133,90.15912,18.504452,2022-09-05T16:13:27.521+0100,True,21,5.644566455669025
2022-09-05 16:13:29,1017727,90.15912,18.504452,2022-09-05T16:13:27.521+0100,True,21,5.644566455669025
2022-09-05 16:13:30,1113518,88.43752,18.937216,2022-09-05T16:13:29.544+0100,True,21,6.748214400027307
2022-09-05 16:13:31,372287,88.43752,18.937216,2022-09-05T16:13:29.544+0100,True,21,6.748214400027307
2022-09-05 16:13:32,698283,88.43752,18.937216,2022-09-05T16:13:29.544+0100,True,21,6.748214400027307
2022-09-05 16:13:33,744716,85.953285,19.121523,2022-09-05T16:13:31.575+0100,True,21,8.420738514512488
2022-09-05 16:13:34,658665,85.953285,19.121523,2022-09-05T16:13:31.575+0100,True,21,8.420738514512488
2022-09-05 16:13:35,939128,84.18773,19.481192,2022-09-05T16:13:33.610+0100,True,21,9.966934326277256
2022-09-05 16:13:36,810642,84.18773,19.481192,2022-09-05T16:13:33.610+0100,True,21,9.966934326277256
2022-09-05 16:13:37,947303,81.41377,20.172451,2022-09-05T16:13:35.626+0100,True,21,12.60503704829069
2022-09-05 16:13:38,1054550,81.41377,20.172451,2022-09-05T16:13:35.626+0100,True,21,12.60503704829069
2022-09-05 16:13:39,726249,80.69295,20.329151,2022-09-05T16:13:37.691+0100,True,21,13.293045477262948
2022-09-05 16:13:40,1140368,80.69295,20.329151,2022-09-05T16:13:37.691+0100,True,21,13.293045477262948
2022-09-05 16:13:41,1391384,82.388626,19.654324,2022-09-05T16:13:39.709+0100,True,21,11.507697731541779
2022-09-05 16:13:42,1102080,82.388626,19.654324,2022-09-05T16:13:39.709+0100,True,21,11.507697731541779
2022-09-05 16:13:43,1300694,84.03142,19.59153,2022-09-05T16:13:41.718+0100,True,21,10.15770710145257
2022-09-05 16:13:44,1358635,84.03142,19.59153,2022-09-05T16:13:41.718+0100,True,21,10.15770710145257
2022-09-05 16:13:45,1282998,85.6134,19.202188,2022-09-05T16:13:43.736+0100,True,21,8.718724096333359
2022-09-05 16:13:46,1472540,85.6134,19.202188,2022-09-05T16:13:43.736+0100,True,21,8.718724096333359
2022-09-05 16:13:47,1167727,87.196724,19.20765,2022-09-05T16:13:45.739+0100,True,21,7.667957336195601
