Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic,RMSE
2022-09-05 17:23:00,5396,58.26667,44.02,2022-09-05T17:22:58.038+0100,True,14,No,7.412957617530266
2022-09-05 17:23:01,8696,58.26667,44.02,2022-09-05T17:23:00.097+0100,True,14,No,7.412957617530266
2022-09-05 17:23:02,5500,58.26667,44.02,2022-09-05T17:23:00.097+0100,True,14,No,7.412957617530266
2022-09-05 17:23:03,8800,58.26667,44.02,2022-09-05T17:23:02.125+0100,True,14,No,7.412957617530266
2022-09-05 17:23:04,5448,58.26667,44.02,2022-09-05T17:23:02.125+0100,True,14,No,7.412957617530266
2022-09-05 17:23:05,8696,58.26667,44.02,2022-09-05T17:23:04.128+0100,True,14,No,7.412957617530266
2022-09-05 17:23:06,5485,58.26667,44.02,2022-09-05T17:23:04.128+0100,True,14,No,7.412957617530266
2022-09-05 17:23:07,8748,58.26667,44.02,2022-09-05T17:23:06.187+0100,True,14,No,7.412957617530266
2022-09-05 17:23:08,5500,58.26667,44.02,2022-09-05T17:23:06.187+0100,True,14,No,7.412957617530266
2022-09-05 17:23:09,8697,50.983337,44.02,2022-09-05T17:23:08.237+0100,True,14,No,4.888984258208347
2022-09-05 17:23:10,5396,50.983337,44.02,2022-09-05T17:23:08.237+0100,True,14,No,4.888984258208347
2022-09-05 17:23:11,8700,56.481476,39.55185,2022-09-05T17:23:10.376+0100,True,14,No,3.992176282454973
2022-09-05 17:23:12,5552,56.481476,39.55185,2022-09-05T17:23:10.376+0100,True,14,No,3.992176282454973
2022-09-05 17:23:13,8748,58.26667,44.02,2022-09-05T17:23:12.409+0100,True,14,No,7.412957617530266
2022-09-05 17:23:14,5448,58.26667,44.02,2022-09-05T17:23:12.409+0100,True,14,No,7.412957617530266
2022-09-05 17:23:15,8699,64.02903,39.10806,2022-09-05T17:23:14.443+0100,True,14,No,11.538565384331804
2022-09-05 17:23:16,5396,64.02903,39.10806,2022-09-05T17:23:14.443+0100,True,14,No,11.538565384331804
2022-09-05 17:23:17,8752,63.50959,39.111713,2022-09-05T17:23:16.529+0100,True,14,No,11.019179385471
2022-09-05 17:23:18,5500,63.50959,39.111713,2022-09-05T17:23:16.529+0100,True,14,No,11.019179385471
2022-09-05 17:23:19,8700,62.33584,39.202232,2022-09-05T17:23:18.571+0100,True,14,No,9.843831099277555
2022-09-05 17:23:20,5396,62.33584,39.202232,2022-09-05T17:23:18.571+0100,True,14,No,9.843831099277555
2022-09-05 17:23:21,5448,62.33584,39.202232,2022-09-05T17:23:18.571+0100,True,14,No,9.843831099277555
2022-09-05 17:23:22,8696,58.26667,44.02,2022-09-05T17:23:20.666+0100,True,14,No,7.412957617530266
2022-09-05 17:23:23,5500,58.26667,44.02,2022-09-05T17:23:20.666+0100,True,14,No,7.412957617530266
2022-09-05 17:23:24,8700,51.900078,39.61341,2022-09-05T17:23:22.669+0100,True,14,No,0.6413173566526942
2022-09-05 17:23:25,5448,51.900078,39.61341,2022-09-05T17:23:22.669+0100,True,14,No,0.6413173566526942
2022-09-05 17:23:26,8786,50.983337,44.02,2022-09-05T17:23:24.690+0100,True,14,No,4.888984258208347
2022-09-05 17:23:27,5448,50.983337,44.02,2022-09-05T17:23:24.690+0100,True,14,No,4.888984258208347
2022-09-05 17:23:28,8801,50.983337,44.02,2022-09-05T17:23:26.743+0100,True,14,No,4.888984258208347
2022-09-05 17:23:29,5448,50.983337,44.02,2022-09-05T17:23:26.743+0100,True,14,No,4.888984258208347
2022-09-05 17:23:30,8697,50.983337,44.02,2022-09-05T17:23:28.922+0100,True,14,No,4.888984258208347
2022-09-05 17:23:31,5448,50.983337,44.02,2022-09-05T17:23:28.922+0100,True,14,No,4.888984258208347
2022-09-05 17:23:32,8800,58.26667,44.02,2022-09-05T17:23:30.993+0100,True,14,No,7.412957617530266
2022-09-05 17:23:33,5812,58.26667,44.02,2022-09-05T17:23:30.993+0100,True,14,No,7.412957617530266
2022-09-05 17:23:34,8748,58.26667,44.02,2022-09-05T17:23:32.998+0100,True,14,No,7.412957617530266
2022-09-05 17:23:35,5448,58.26667,44.02,2022-09-05T17:23:32.998+0100,True,14,No,7.412957617530266
2022-09-05 17:23:36,8644,58.26667,44.02,2022-09-05T17:23:35.068+0100,True,14,No,7.412957617530266
2022-09-05 17:23:37,5448,58.26667,44.02,2022-09-05T17:23:35.068+0100,True,14,No,7.412957617530266
2022-09-05 17:23:38,8696,58.26667,44.02,2022-09-05T17:23:37.071+0100,True,14,No,7.412957617530266
2022-09-05 17:23:39,5552,58.26667,44.02,2022-09-05T17:23:37.071+0100,True,14,No,7.412957617530266
2022-09-05 17:23:40,8644,58.26667,44.02,2022-09-05T17:23:39.142+0100,True,14,No,7.412957617530266
2022-09-05 17:23:41,5448,58.26667,44.02,2022-09-05T17:23:39.142+0100,True,14,No,7.412957617530266
2022-09-05 17:23:44,8748,58.26667,44.02,2022-09-05T17:23:43.254+0100,True,14,No,7.412957617530266
