Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic,RMSE
2022-09-05 16:18:55,5448,82.1096,22.7156,2022-09-05T16:18:53.375+0100,True,20,No,10.166818289474833
2022-09-05 16:18:56,8700,84.20517,22.218597,2022-09-05T16:18:55.389+0100,True,20,No,10.610827978356303
2022-09-05 16:18:57,5500,84.20517,22.218597,2022-09-05T16:18:55.389+0100,True,20,No,10.610827978356303
2022-09-05 16:18:58,9717,87.95157,18.469238,2022-09-05T16:18:57.402+0100,True,20,No,10.650281018779928
2022-09-05 16:18:59,5500,87.95157,18.469238,2022-09-05T16:18:57.402+0100,True,20,No,10.650281018779928
2022-09-05 16:19:00,5448,87.95157,18.469238,2022-09-05T16:18:57.402+0100,True,20,No,10.650281018779928
2022-09-05 16:19:01,8701,88.70082,16.442001,2022-09-05T16:18:59.462+0100,True,20,No,10.498958316065496
2022-09-05 16:19:02,8753,89.85771,14.012316,2022-09-05T16:19:01.526+0100,True,20,No,11.153033702649513
2022-09-05 16:19:03,5448,89.85771,14.012316,2022-09-05T16:19:01.526+0100,True,20,No,11.153033702649513
2022-09-05 16:19:04,5448,89.85771,14.012316,2022-09-05T16:19:01.526+0100,True,20,No,11.153033702649513
2022-09-05 16:19:05,8702,80.288376,21.906664,2022-09-05T16:19:03.576+0100,True,20,No,8.918710777857525
2022-09-05 16:19:06,5537,80.288376,21.906664,2022-09-05T16:19:03.576+0100,True,20,No,8.918710777857525
2022-09-05 16:19:07,8565,80.37701,21.61616,2022-09-05T16:19:05.656+0100,True,20,No,8.649099939444566
2022-09-05 16:19:08,5448,80.37701,21.61616,2022-09-05T16:19:05.656+0100,True,20,No,8.649099939444566
2022-09-05 16:19:09,8701,78.01096,23.199444,2022-09-05T16:19:07.691+0100,True,20,No,10.10243541998938
2022-09-05 16:19:10,5448,78.01096,23.199444,2022-09-05T16:19:07.691+0100,True,20,No,10.10243541998938
2022-09-05 16:19:11,8752,78.80735,22.80056,2022-09-05T16:19:09.719+0100,True,20,No,9.677433251441212
2022-09-05 16:19:12,5552,78.80735,22.80056,2022-09-05T16:19:09.719+0100,True,20,No,9.677433251441212
2022-09-05 16:19:13,8701,78.40003,23.198622,2022-09-05T16:19:11.716+0100,True,20,No,10.081001576507367
2022-09-05 16:19:14,5448,78.40003,23.198622,2022-09-05T16:19:11.716+0100,True,20,No,10.081001576507367
2022-09-05 16:19:15,8700,78.38247,22.80056,2022-09-05T16:19:13.750+0100,True,20,No,9.683808237263893
2022-09-05 16:19:16,5500,78.38247,22.80056,2022-09-05T16:19:13.750+0100,True,20,No,9.683808237263893
2022-09-05 16:19:17,8752,77.1899,23.199444,2022-09-05T16:19:15.771+0100,True,20,No,10.194644419628181
2022-09-05 16:19:18,5448,77.1899,23.199444,2022-09-05T16:19:15.771+0100,True,20,No,10.194644419628181
2022-09-05 16:19:19,8584,76.83659,23.15762,2022-09-05T16:19:17.779+0100,True,20,No,10.213224392546168
2022-09-05 16:19:20,5396,76.83659,23.15762,2022-09-05T16:19:17.779+0100,True,20,No,10.213224392546168
2022-09-05 16:19:21,8585,76.65748,23.552479,2022-09-05T16:19:19.776+0100,True,20,No,10.635040155004637
2022-09-05 16:19:22,5448,76.65748,23.552479,2022-09-05T16:19:19.776+0100,True,20,No,10.635040155004637
2022-09-05 16:19:23,8585,76.69942,23.525618,2022-09-05T16:19:21.874+0100,True,20,No,10.600546742794167
2022-09-05 16:19:24,5261,76.69942,23.525618,2022-09-05T16:19:21.874+0100,True,20,No,10.600546742794167
2022-09-05 16:19:25,8682,76.74401,24.0,2022-09-05T16:19:24.038+0100,True,20,No,11.058296094430643
2022-09-05 16:19:26,5537,76.74401,24.0,2022-09-05T16:19:24.038+0100,True,20,No,11.058296094430643
2022-09-05 16:19:27,8444,76.795105,24.0,2022-09-05T16:19:26.045+0100,True,20,No,11.049187148502147
2022-09-05 16:19:28,5500,76.795105,24.0,2022-09-05T16:19:26.045+0100,True,20,No,11.049187148502147
2022-09-05 16:19:29,8766,76.789604,24.0,2022-09-05T16:19:28.143+0100,True,20,No,11.050156849508337
2022-09-05 16:19:30,5448,76.789604,24.0,2022-09-05T16:19:28.143+0100,True,20,No,11.050156849508337
2022-09-05 16:19:31,8443,76.00001,24.0,2022-09-05T16:19:30.161+0100,True,20,No,11.21649320028769
2022-09-05 16:19:32,5687,76.00001,24.0,2022-09-05T16:19:30.161+0100,True,20,No,11.21649320028769
2022-09-05 16:19:33,8391,76.00001,24.0,2022-09-05T16:19:32.170+0100,True,20,No,11.21649320028769
2022-09-05 16:19:34,5448,76.00001,24.0,2022-09-05T16:19:32.170+0100,True,20,No,11.21649320028769
2022-09-05 16:19:35,8533,76.00001,24.000002,2022-09-05T16:19:34.164+0100,True,20,No,11.216495139688867
2022-09-05 16:19:36,5500,76.00001,24.000002,2022-09-05T16:19:34.164+0100,True,20,No,11.216495139688867
2022-09-05 16:19:37,8637,78.02052,21.979471,2022-09-05T16:19:36.168+0100,True,20,No,8.885301557849402
2022-09-05 16:19:38,5500,78.02052,21.979471,2022-09-05T16:19:36.168+0100,True,20,No,8.885301557849402
2022-09-05 16:19:39,8399,78.015045,21.984959,2022-09-05T16:19:38.240+0100,True,20,No,8.891216373479278
2022-09-05 16:19:40,5448,78.015045,21.984959,2022-09-05T16:19:38.240+0100,True,20,No,8.891216373479278
2022-09-05 16:19:41,8584,78.0013,21.998705,2022-09-05T16:19:40.276+0100,True,20,No,8.90604642749099
2022-09-05 16:19:42,5500,78.0013,21.998705,2022-09-05T16:19:40.276+0100,True,20,No,8.90604642749099
2022-09-05 16:19:43,8690,77.987755,22.012253,2022-09-05T16:19:42.320+0100,True,20,No,8.92068002169532
2022-09-05 16:19:44,5448,77.987755,22.012253,2022-09-05T16:19:42.320+0100,True,20,No,8.92068002169532
2022-09-05 16:19:45,8672,77.974,22.026003,2022-09-05T16:19:44.333+0100,True,20,No,8.935549984810615
2022-09-05 16:19:46,5500,77.974,22.026003,2022-09-05T16:19:44.333+0100,True,20,No,8.935549984810615
2022-09-05 16:19:47,8630,76.00001,24.0,2022-09-05T16:19:46.374+0100,True,20,No,11.21649320028769
2022-09-05 16:19:48,5812,76.00001,24.0,2022-09-05T16:19:46.374+0100,True,20,No,11.21649320028769
2022-09-05 16:19:49,8630,76.00001,24.0,2022-09-05T16:19:48.567+0100,True,20,No,11.21649320028769
2022-09-05 16:19:50,5396,76.00001,24.0,2022-09-05T16:19:48.567+0100,True,20,No,11.21649320028769
2022-09-05 16:19:51,5500,76.00001,24.0,2022-09-05T16:19:48.567+0100,True,20,No,11.21649320028769
2022-09-05 16:19:52,8630,76.00001,24.0,2022-09-05T16:19:50.609+0100,True,20,No,11.21649320028769
2022-09-05 16:19:53,5500,76.00001,24.0,2022-09-05T16:19:50.609+0100,True,20,No,11.21649320028769
2022-09-05 16:19:54,8630,76.00001,24.0,2022-09-05T16:19:52.657+0100,True,20,No,11.21649320028769
2022-09-05 16:19:55,5448,76.00001,24.0,2022-09-05T16:19:52.657+0100,True,20,No,11.21649320028769
2022-09-05 16:19:56,8637,77.21316,23.595615,2022-09-05T16:19:54.674+0100,True,20,No,10.58299833624786
2022-09-05 16:19:57,5552,77.21316,23.595615,2022-09-05T16:19:54.674+0100,True,20,No,10.58299833624786
2022-09-05 16:19:58,8585,78.42218,23.192606,2022-09-05T16:19:56.703+0100,True,20,No,10.074265545880555
2022-09-05 16:19:59,8642,78.42218,23.192606,2022-09-05T16:19:56.703+0100,True,20,No,10.074265545880555
2022-09-05 16:20:00,8398,78.40981,23.196733,2022-09-05T16:19:58.764+0100,True,20,No,10.078788355731504
2022-09-05 16:20:01,5635,78.40981,23.196733,2022-09-05T16:19:58.764+0100,True,20,No,10.078788355731504
2022-09-05 16:20:02,8398,82.81225,19.187748,2022-09-05T16:20:00.802+0100,True,20,No,7.304705249539095
2022-09-05 16:20:03,5448,82.81225,19.187748,2022-09-05T16:20:00.802+0100,True,20,No,7.304705249539095
2022-09-05 16:20:04,8635,84.24372,18.5748,2022-09-05T16:20:02.811+0100,True,20,No,7.7464424574897555
2022-09-05 16:20:05,5485,84.24372,18.5748,2022-09-05T16:20:02.811+0100,True,20,No,7.7464424574897555
2022-09-05 16:20:06,8398,84.51463,18.161129,2022-09-05T16:20:04.853+0100,True,20,No,7.663133841860059
2022-09-05 16:20:07,5396,84.51463,18.161129,2022-09-05T16:20:04.853+0100,True,20,No,7.663133841860059
2022-09-05 16:20:08,8396,82.892,18.727524,2022-09-05T16:20:06.877+0100,True,20,No,6.974555865752022
2022-09-05 16:20:09,5552,82.892,18.727524,2022-09-05T16:20:06.877+0100,True,20,No,6.974555865752022
2022-09-05 16:20:10,8584,82.8296,18.775364,2022-09-05T16:20:08.996+0100,True,20,No,6.976293337411779
2022-09-05 16:20:11,5448,82.8296,18.775364,2022-09-05T16:20:08.996+0100,True,20,No,6.976293337411779
2022-09-05 16:20:12,8586,77.766754,23.411081,2022-09-05T16:20:11.033+0100,True,20,No,10.333669368364607
2022-09-05 16:20:13,5448,77.766754,23.411081,2022-09-05T16:20:11.033+0100,True,20,No,10.333669368364607
2022-09-05 16:20:14,8638,76.756996,23.747667,2022-09-05T16:20:13.068+0100,True,20,No,10.807813778981622
2022-09-05 16:20:15,5448,76.756996,23.747667,2022-09-05T16:20:13.068+0100,True,20,No,10.807813778981622
2022-09-05 16:20:16,8585,77.79259,23.103703,2022-09-05T16:20:15.084+0100,True,20,No,10.025224950221766
2022-09-05 16:20:17,5448,77.79259,23.103703,2022-09-05T16:20:15.084+0100,True,20,No,10.025224950221766
2022-09-05 16:20:18,8637,78.77912,22.739882,2022-09-05T16:20:17.146+0100,True,20,No,9.616600920184014
2022-09-05 16:20:19,5396,78.77912,22.739882,2022-09-05T16:20:17.146+0100,True,20,No,9.616600920184014
2022-09-05 16:20:20,8449,78.75942,22.74913,2022-09-05T16:20:19.171+0100,True,20,No,9.625789268444434
2022-09-05 16:20:21,5635,78.75942,22.74913,2022-09-05T16:20:19.171+0100,True,20,No,9.625789268444434
2022-09-05 16:20:22,8585,78.73618,22.759666,2022-09-05T16:20:21.221+0100,True,20,No,9.636306821912427
2022-09-05 16:20:23,5448,78.73618,22.759666,2022-09-05T16:20:21.221+0100,True,20,No,9.636306821912427
2022-09-05 16:20:24,8585,78.42589,22.900341,2022-09-05T16:20:23.220+0100,True,20,No,9.782030622895281
2022-09-05 16:20:25,5589,78.42589,22.900341,2022-09-05T16:20:23.220+0100,True,20,No,9.782030622895281
2022-09-05 16:20:26,8689,76.67497,23.775011,2022-09-05T16:20:25.314+0100,True,20,No,10.850008237872494
2022-09-05 16:20:27,5500,76.67497,23.775011,2022-09-05T16:20:25.314+0100,True,20,No,10.850008237872494
2022-09-05 16:20:28,8578,76.00001,24.0,2022-09-05T16:20:27.323+0100,True,20,No,11.21649320028769
2022-09-05 16:20:29,5396,76.00001,24.0,2022-09-05T16:20:27.323+0100,True,20,No,11.21649320028769
2022-09-05 16:20:30,8578,76.00001,24.0,2022-09-05T16:20:29.359+0100,True,20,No,11.21649320028769
2022-09-05 16:20:31,5500,76.00001,24.0,2022-09-05T16:20:29.359+0100,True,20,No,11.21649320028769
2022-09-05 16:20:32,8630,76.00001,24.0,2022-09-05T16:20:31.372+0100,True,20,No,11.21649320028769
2022-09-05 16:20:33,5396,76.00001,24.0,2022-09-05T16:20:31.372+0100,True,20,No,11.21649320028769
2022-09-05 16:20:34,8391,76.00001,24.0,2022-09-05T16:20:33.450+0100,True,20,No,11.21649320028769
2022-09-05 16:20:35,5635,76.00001,24.0,2022-09-05T16:20:33.450+0100,True,20,No,11.21649320028769
2022-09-05 16:20:36,8578,76.00001,24.0,2022-09-05T16:20:35.500+0100,True,20,No,11.21649320028769
2022-09-05 16:20:37,5261,76.00001,24.0,2022-09-05T16:20:35.500+0100,True,20,No,11.21649320028769
2022-09-05 16:20:38,5635,76.00001,24.0,2022-09-05T16:20:35.500+0100,True,20,No,11.21649320028769
2022-09-05 16:20:39,8585,76.00001,23.999998,2022-09-05T16:20:37.829+0100,True,20,No,11.216491260886537
2022-09-05 16:20:40,5500,76.00001,23.999998,2022-09-05T16:20:37.829+0100,True,20,No,11.216491260886537
2022-09-05 16:20:41,8579,76.0,23.999996,2022-09-05T16:20:39.831+0100,True,20,No,11.216491764455409
2022-09-05 16:20:42,5261,76.0,23.999996,2022-09-05T16:20:39.831+0100,True,20,No,11.216491764455409
2022-09-05 16:20:43,8818,76.0,24.000002,2022-09-05T16:20:41.850+0100,True,20,No,11.21649758265761
2022-09-05 16:20:44,5448,76.0,24.000002,2022-09-05T16:20:41.850+0100,True,20,No,11.21649758265761
2022-09-05 16:20:45,8765,76.0,24.0,2022-09-05T16:20:43.874+0100,True,20,No,11.216495643256856
2022-09-05 16:20:46,5448,76.0,24.0,2022-09-05T16:20:43.874+0100,True,20,No,11.216495643256856
2022-09-05 16:20:47,8637,76.00001,24.000002,2022-09-05T16:20:45.939+0100,True,20,No,11.216495139688867
2022-09-05 16:20:48,5760,76.00001,24.000002,2022-09-05T16:20:45.939+0100,True,20,No,11.216495139688867
2022-09-05 16:20:49,8586,76.447815,23.104364,2022-09-05T16:20:48.000+0100,True,20,No,10.24086355963407
2022-09-05 16:20:50,5261,76.447815,23.104364,2022-09-05T16:20:48.000+0100,True,20,No,10.24086355963407
2022-09-05 16:20:51,8772,76.44598,23.108063,2022-09-05T16:20:50.040+0100,True,20,No,10.24487949517265
2022-09-05 16:20:52,5448,76.44598,23.108063,2022-09-05T16:20:50.040+0100,True,20,No,10.24487949517265
2022-09-05 16:20:53,8532,76.4426,23.114798,2022-09-05T16:20:52.060+0100,True,20,No,10.252200508254022
2022-09-05 16:20:54,5448,76.4426,23.114798,2022-09-05T16:20:52.060+0100,True,20,No,10.252200508254022
2022-09-05 16:20:55,8585,76.39755,23.204903,2022-09-05T16:20:54.074+0100,True,20,No,10.350136756243806
2022-09-05 16:20:56,5448,76.39755,23.204903,2022-09-05T16:20:54.074+0100,True,20,No,10.350136756243806
2022-09-05 16:20:57,8586,74.777275,25.232317,2022-09-05T16:20:56.154+0100,True,20,No,12.740929995533056
2022-09-05 16:20:58,5448,74.777275,25.232317,2022-09-05T16:20:56.154+0100,True,20,No,12.740929995533056
