Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-05 13:46:00,8700,45.979458,14.371508,2022-09-05T13:46:00.067+0100,True,13,6.63248331518655
2022-09-05 13:46:01,5500,45.979458,14.371508,2022-09-05T13:46:00.067+0100,True,13,6.63248331518655
2022-09-05 13:46:02,8752,42.715755,24.410128,2022-09-05T13:46:02.129+0100,True,13,14.932992193296325
2022-09-05 13:46:03,5261,42.715755,24.410128,2022-09-05T13:46:02.129+0100,True,13,14.932992193296325
2022-09-05 13:46:04,8887,39.538155,19.207613,2022-09-05T13:46:04.133+0100,True,13,14.312845419385829
2022-09-05 13:46:05,5500,39.538155,19.207613,2022-09-05T13:46:04.133+0100,True,13,14.312845419385829
2022-09-05 13:46:06,8752,37.199562,14.410854,2022-09-05T13:46:06.139+0100,True,13,15.347975276202396
2022-09-05 13:46:07,5552,37.199562,14.410854,2022-09-05T13:46:06.139+0100,True,13,15.347975276202396
2022-09-05 13:46:08,8700,37.223186,14.336016,2022-09-05T13:46:08.135+0100,True,13,15.318328622890032
2022-09-05 13:46:09,5448,37.223186,14.336016,2022-09-05T13:46:08.135+0100,True,13,15.318328622890032
2022-09-05 13:46:10,8752,37.239113,14.674634,2022-09-05T13:46:10.148+0100,True,13,15.333001768929817
2022-09-05 13:46:11,5552,37.239113,14.674634,2022-09-05T13:46:10.148+0100,True,13,15.333001768929817
2022-09-05 13:46:13,3140684,41.2159,6.8224754,2022-09-05T13:46:12.293+0100,True,13,12.918361165183345
2022-09-05 13:46:14,1532712,41.2159,6.8224754,2022-09-05T13:46:12.293+0100,True,13,12.918361165183345
2022-09-05 13:46:14,2388791,41.2159,6.8224754,2022-09-05T13:46:12.293+0100,True,13,12.918361165183345
2022-09-05 13:46:15,3769725,42.00821,7.6188693,2022-09-05T13:46:14.311+0100,True,13,11.842274528961338
2022-09-05 13:46:16,1410284,42.00821,7.6188693,2022-09-05T13:46:14.311+0100,True,13,11.842274528961338
2022-09-05 13:46:17,8513,42.412548,7.6092443,2022-09-05T13:46:16.368+0100,True,13,11.49042451211662
2022-09-05 13:46:19,9063,42.803307,7.990457,2022-09-05T13:46:18.393+0100,True,13,10.96564502275621
2022-09-05 13:46:19,5448,42.803307,7.990457,2022-09-05T13:46:18.393+0100,True,13,10.96564502275621
2022-09-05 13:46:20,12978,42.803307,7.990457,2022-09-05T13:46:18.393+0100,True,13,10.96564502275621
2022-09-05 13:46:21,8635,42.951263,7.784989,2022-09-05T13:46:20.466+0100,True,13,10.933953851785274
2022-09-05 13:46:22,5500,42.951263,7.784989,2022-09-05T13:46:20.466+0100,True,13,10.933953851785274
2022-09-05 13:46:24,1851834,41.791042,5.7879434,2022-09-05T13:46:22.566+0100,True,13,12.974962799405615
2022-09-05 13:46:24,2541036,41.791042,5.7879434,2022-09-05T13:46:22.566+0100,True,13,12.974962799405615
2022-09-05 13:46:25,1780724,41.426456,4.952071,2022-09-05T13:46:24.568+0100,True,13,13.756747390927003
2022-09-05 13:46:26,5552,41.426456,4.952071,2022-09-05T13:46:24.568+0100,True,13,13.756747390927003
2022-09-05 13:46:27,8634,40.5081,4.5081005,2022-09-05T13:46:26.690+0100,True,13,14.760456333323177
2022-09-05 13:46:28,8882,40.5081,4.5081005,2022-09-05T13:46:26.690+0100,True,13,14.760456333323177
2022-09-05 13:46:29,8621,40.0,4.0,2022-09-05T13:46:28.684+0100,True,13,15.470027172671674
