Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,RMSE
2022-09-02 15:30:04,16654,15.647443,4.0,2022-09-02T15:30:04.819+0100,True,3,22.38945166254165
2022-09-02 15:30:05,5448,15.647443,4.0,2022-09-02T15:30:04.819+0100,True,3,22.38945166254165
2022-09-02 15:30:06,5500,15.647443,4.0,2022-09-02T15:30:04.819+0100,True,3,22.38945166254165
2022-09-02 15:30:07,8577,11.265573,4.0,2022-09-02T15:30:06.916+0100,True,3,22.324155600957653
2022-09-02 15:30:09,8721,11.635801,4.0,2022-09-02T15:30:08.992+0100,True,3,22.2963984207513
2022-09-02 15:30:09,5500,11.635801,4.0,2022-09-02T15:30:08.992+0100,True,3,22.2963984207513
2022-09-02 15:30:10,5500,11.635801,4.0,2022-09-02T15:30:08.992+0100,True,3,22.2963984207513
2022-09-02 15:30:11,8629,12.002519,4.0,2022-09-02T15:30:11.006+0100,True,3,22.27493738051088
2022-09-02 15:30:12,5448,12.002519,4.0,2022-09-02T15:30:11.006+0100,True,3,22.27493738051088
2022-09-02 15:30:14,8681,12.002749,4.0,2022-09-02T15:30:13.017+0100,True,3,22.274925808444817
2022-09-02 15:30:14,5396,12.002749,4.0,2022-09-02T15:30:13.017+0100,True,3,22.274925808444817
2022-09-02 15:30:15,8629,12.394801,4.0,2022-09-02T15:30:15.039+0100,True,3,22.25864661148294
2022-09-02 15:30:16,5448,12.394801,4.0,2022-09-02T15:30:15.039+0100,True,3,22.25864661148294
2022-09-02 15:30:18,8662,12.0,4.0,2022-09-02T15:30:17.066+0100,True,3,22.275064274834314
2022-09-02 15:30:18,5500,12.0,4.0,2022-09-02T15:30:17.066+0100,True,3,22.275064274834314
2022-09-02 15:30:20,8629,16.043835,4.0,2022-09-02T15:30:19.111+0100,True,3,22.437596238991933
2022-09-02 15:30:20,5500,16.043835,4.0,2022-09-02T15:30:19.111+0100,True,3,22.437596238991933
2022-09-02 15:30:21,8577,20.073921,4.0,2022-09-02T15:30:21.172+0100,True,3,23.307227397807765
2022-09-02 15:30:22,5500,20.073921,4.0,2022-09-02T15:30:21.172+0100,True,3,23.307227397807765
2022-09-02 15:30:23,8524,24.07651,4.0,2022-09-02T15:30:23.202+0100,True,3,24.79693621560736
2022-09-02 15:30:25,5552,24.07651,4.0,2022-09-02T15:30:23.202+0100,True,3,24.79693621560736
2022-09-02 15:30:26,8681,28.052004,4.0,2022-09-02T15:30:25.213+0100,True,3,26.79143449756164
2022-09-02 15:30:26,5448,28.052004,4.0,2022-09-02T15:30:25.213+0100,True,3,26.79143449756164
2022-09-02 15:30:28,8629,31.595896,4.0,2022-09-02T15:30:27.211+0100,True,3,28.916278063224112
2022-09-02 15:30:28,5448,31.595896,4.0,2022-09-02T15:30:27.211+0100,True,3,28.916278063224112
2022-09-02 15:30:29,8629,26.744389,4.0,2022-09-02T15:30:29.252+0100,True,3,26.085417032841185
2022-09-02 15:30:30,5500,26.744389,4.0,2022-09-02T15:30:29.252+0100,True,3,26.085417032841185
2022-09-02 15:30:31,8577,21.911037,4.0,2022-09-02T15:30:31.320+0100,True,3,23.919444345860732
2022-09-02 15:30:33,5552,21.911037,4.0,2022-09-02T15:30:31.320+0100,True,3,23.919444345860732
2022-09-02 15:30:34,8636,17.515022,5.617534,2022-09-02T15:30:33.366+0100,True,3,21.09146770959385
2022-09-02 15:30:34,5448,17.515022,5.617534,2022-09-02T15:30:33.366+0100,True,3,21.09146770959385
2022-09-02 15:30:35,8585,13.1501875,8.038336,2022-09-02T15:30:35.450+0100,True,3,18.208403763268553
2022-09-02 15:30:36,5448,13.1501875,8.038336,2022-09-02T15:30:35.450+0100,True,3,18.208403763268553
2022-09-02 15:30:38,8688,9.207651,10.445388,2022-09-02T15:30:37.470+0100,True,3,16.279277316481377
2022-09-02 15:30:39,5552,9.207651,10.445388,2022-09-02T15:30:37.470+0100,True,3,16.279277316481377
2022-09-02 15:30:39,8584,9.605201,12.836103,2022-09-02T15:30:39.565+0100,True,3,13.864418165576586
2022-09-02 15:30:41,5500,9.605201,12.836103,2022-09-02T15:30:39.565+0100,True,3,13.864418165576586
2022-09-02 15:30:42,8578,10.0,14.806018,2022-09-02T15:30:41.579+0100,True,3,11.859386153692947
2022-09-02 15:30:43,5552,10.0,14.806018,2022-09-02T15:30:41.579+0100,True,3,11.859386153692947
2022-09-02 15:30:44,8630,10.0,15.596992,2022-09-02T15:30:43.598+0100,True,3,11.098291948024434
2022-09-02 15:30:45,5448,10.0,15.596992,2022-09-02T15:30:43.598+0100,True,3,11.098291948024434
2022-09-02 15:30:46,8630,10.0,15.599742,2022-09-02T15:30:45.614+0100,True,3,11.095653122826253
2022-09-02 15:30:47,5500,10.0,15.599742,2022-09-02T15:30:45.614+0100,True,3,11.095653122826253
2022-09-02 15:30:48,8682,10.0,15.602724,2022-09-02T15:30:47.614+0100,True,3,11.092791737773497
2022-09-02 15:30:49,5448,10.0,15.602724,2022-09-02T15:30:47.614+0100,True,3,11.092791737773497
2022-09-02 15:30:50,8578,10.0,15.605742,2022-09-02T15:30:49.611+0100,True,3,11.089895873545613
2022-09-02 15:30:51,5448,10.0,15.605742,2022-09-02T15:30:49.611+0100,True,3,11.089895873545613
2022-09-02 15:30:52,8384,10.0,16.0,2022-09-02T15:30:51.665+0100,True,3,10.71217290973218
2022-09-02 15:30:53,5687,10.0,16.0,2022-09-02T15:30:51.665+0100,True,3,10.71217290973218
2022-09-02 15:30:54,8571,10.0,16.0,2022-09-02T15:30:53.678+0100,True,3,10.71217290973218
2022-09-02 15:30:55,5500,10.0,16.0,2022-09-02T15:30:53.678+0100,True,3,10.71217290973218
2022-09-02 15:30:56,8571,10.0,16.0,2022-09-02T15:30:55.714+0100,True,3,10.71217290973218
2022-09-02 15:30:57,5448,10.0,16.0,2022-09-02T15:30:55.714+0100,True,3,10.71217290973218
2022-09-02 15:30:58,8623,10.0,16.0,2022-09-02T15:30:57.789+0100,True,3,10.71217290973218
2022-09-02 15:30:59,5448,10.0,16.0,2022-09-02T15:30:57.789+0100,True,3,10.71217290973218
2022-09-02 15:31:00,8623,10.0,16.0,2022-09-02T15:30:59.817+0100,True,3,10.71217290973218
2022-09-02 15:31:01,5448,10.0,16.0,2022-09-02T15:30:59.817+0100,True,3,10.71217290973218
2022-09-02 15:31:02,8623,10.0,16.0,2022-09-02T15:31:01.826+0100,True,3,10.71217290973218
2022-09-02 15:31:03,5552,10.0,16.0,2022-09-02T15:31:01.826+0100,True,3,10.71217290973218
2022-09-02 15:31:04,8935,10.0,16.0,2022-09-02T15:31:03.847+0100,True,3,10.71217290973218
2022-09-02 15:31:05,5500,10.0,16.0,2022-09-02T15:31:03.847+0100,True,3,10.71217290973218
2022-09-02 15:31:06,8519,10.0,16.0,2022-09-02T15:31:05.879+0100,True,3,10.71217290973218
2022-09-02 15:31:07,5261,10.0,16.0,2022-09-02T15:31:05.879+0100,True,3,10.71217290973218
