Real Date,Bytes,X,Y,Last Seen,Associated,Test Point
2022-09-05 16:18:55,5448,82.1096,22.7156,2022-09-05T16:18:53.375+0100,true,20
2022-09-05 16:18:56,8700,84.20517,22.218597,2022-09-05T16:18:55.389+0100,true,20
2022-09-05 16:18:57,5500,84.20517,22.218597,2022-09-05T16:18:55.389+0100,true,20
2022-09-05 16:18:58,9717,87.95157,18.469238,2022-09-05T16:18:57.402+0100,true,20
2022-09-05 16:18:59,5500,87.95157,18.469238,2022-09-05T16:18:57.402+0100,true,20
2022-09-05 16:19:00,5448,87.95157,18.469238,2022-09-05T16:18:57.402+0100,true,20
2022-09-05 16:19:01,8701,88.70082,16.442001,2022-09-05T16:18:59.462+0100,true,20
2022-09-05 16:19:02,8753,89.85771,14.012316,2022-09-05T16:19:01.526+0100,true,20
2022-09-05 16:19:03,5448,89.85771,14.012316,2022-09-05T16:19:01.526+0100,true,20
2022-09-05 16:19:04,5448,89.85771,14.012316,2022-09-05T16:19:01.526+0100,true,20
2022-09-05 16:19:05,8702,80.288376,21.906664,2022-09-05T16:19:03.576+0100,true,20
2022-09-05 16:19:06,5537,80.288376,21.906664,2022-09-05T16:19:03.576+0100,true,20
2022-09-05 16:19:07,8565,80.37701,21.61616,2022-09-05T16:19:05.656+0100,true,20
2022-09-05 16:19:08,5448,80.37701,21.61616,2022-09-05T16:19:05.656+0100,true,20
2022-09-05 16:19:09,8701,78.01096,23.199444,2022-09-05T16:19:07.691+0100,true,20
2022-09-05 16:19:10,5448,78.01096,23.199444,2022-09-05T16:19:07.691+0100,true,20
2022-09-05 16:19:11,8752,78.80735,22.80056,2022-09-05T16:19:09.719+0100,true,20
2022-09-05 16:19:12,5552,78.80735,22.80056,2022-09-05T16:19:09.719+0100,true,20
2022-09-05 16:19:13,8701,78.40003,23.198622,2022-09-05T16:19:11.716+0100,true,20
2022-09-05 16:19:14,5448,78.40003,23.198622,2022-09-05T16:19:11.716+0100,true,20
2022-09-05 16:19:15,8700,78.38247,22.80056,2022-09-05T16:19:13.750+0100,true,20
2022-09-05 16:19:16,5500,78.38247,22.80056,2022-09-05T16:19:13.750+0100,true,20
2022-09-05 16:19:17,8752,77.1899,23.199444,2022-09-05T16:19:15.771+0100,true,20
2022-09-05 16:19:18,5448,77.1899,23.199444,2022-09-05T16:19:15.771+0100,true,20
2022-09-05 16:19:19,8584,76.83659,23.15762,2022-09-05T16:19:17.779+0100,true,20
2022-09-05 16:19:20,5396,76.83659,23.15762,2022-09-05T16:19:17.779+0100,true,20
2022-09-05 16:19:21,8585,76.65748,23.552479,2022-09-05T16:19:19.776+0100,true,20
2022-09-05 16:19:22,5448,76.65748,23.552479,2022-09-05T16:19:19.776+0100,true,20
2022-09-05 16:19:23,8585,76.69942,23.525618,2022-09-05T16:19:21.874+0100,true,20
2022-09-05 16:19:24,5261,76.69942,23.525618,2022-09-05T16:19:21.874+0100,true,20
2022-09-05 16:19:25,8682,76.74401,24.0,2022-09-05T16:19:24.038+0100,true,20
2022-09-05 16:19:26,5537,76.74401,24.0,2022-09-05T16:19:24.038+0100,true,20
2022-09-05 16:19:27,8444,76.795105,24.0,2022-09-05T16:19:26.045+0100,true,20
2022-09-05 16:19:28,5500,76.795105,24.0,2022-09-05T16:19:26.045+0100,true,20
2022-09-05 16:19:29,8766,76.789604,24.0,2022-09-05T16:19:28.143+0100,true,20
2022-09-05 16:19:30,5448,76.789604,24.0,2022-09-05T16:19:28.143+0100,true,20
2022-09-05 16:19:31,8443,76.00001,24.0,2022-09-05T16:19:30.161+0100,true,20
2022-09-05 16:19:32,5687,76.00001,24.0,2022-09-05T16:19:30.161+0100,true,20
2022-09-05 16:19:33,8391,76.00001,24.0,2022-09-05T16:19:32.170+0100,true,20
2022-09-05 16:19:34,5448,76.00001,24.0,2022-09-05T16:19:32.170+0100,true,20
2022-09-05 16:19:35,8533,76.00001,24.000002,2022-09-05T16:19:34.164+0100,true,20
2022-09-05 16:19:36,5500,76.00001,24.000002,2022-09-05T16:19:34.164+0100,true,20
2022-09-05 16:19:37,8637,78.02052,21.979471,2022-09-05T16:19:36.168+0100,true,20
2022-09-05 16:19:38,5500,78.02052,21.979471,2022-09-05T16:19:36.168+0100,true,20
2022-09-05 16:19:39,8399,78.015045,21.984959,2022-09-05T16:19:38.240+0100,true,20
