Real Date,Bytes,X,Y,Last Seen,Associated,Test Point,Traffic,RMSE
2022-09-05 13:39:00,5500,54.45097,14.331796,2022-09-05T13:38:58.195+0100,True,13,No,2.300487180358977
2022-09-05 13:39:01,8751,53.64212,12.759514,2022-09-05T13:39:00.276+0100,True,13,No,1.204927240175106
2022-09-05 13:39:02,5500,53.64212,12.759514,2022-09-05T13:39:00.276+0100,True,13,No,1.204927240175106
2022-09-05 13:39:03,8752,53.199238,12.793886,2022-09-05T13:39:02.294+0100,True,13,No,0.7789120190881649
2022-09-05 13:39:04,5448,53.199238,12.793886,2022-09-05T13:39:02.294+0100,True,13,No,0.7789120190881649
2022-09-05 13:39:06,8752,52.758297,12.829148,2022-09-05T13:39:04.338+0100,True,13,No,0.39586605233715044
2022-09-05 13:39:07,8636,53.314507,13.178043,2022-09-05T13:39:06.397+0100,True,13,No,0.8228859270749495
2022-09-05 13:39:07,8584,53.314507,13.178043,2022-09-05T13:39:06.397+0100,True,13,No,0.8228859270749495
2022-09-05 13:39:08,5500,53.314507,13.178043,2022-09-05T13:39:06.397+0100,True,13,No,0.8228859270749495
2022-09-05 13:39:09,8636,47.758137,19.197712,2022-09-05T13:39:08.442+0100,True,13,No,7.702002773416341
2022-09-05 13:39:10,5552,47.758137,19.197712,2022-09-05T13:39:08.442+0100,True,13,No,7.702002773416341
2022-09-05 13:39:11,8583,47.39406,19.743763,2022-09-05T13:39:10.453+0100,True,13,No,8.3566388139496
2022-09-05 13:39:12,5448,47.39406,19.743763,2022-09-05T13:39:10.453+0100,True,13,No,8.3566388139496
2022-09-05 13:39:13,8636,47.482994,19.854998,2022-09-05T13:39:12.485+0100,True,13,No,8.391633886315583
2022-09-05 13:39:14,5641,47.482994,19.854998,2022-09-05T13:39:12.485+0100,True,13,No,8.391633886315583
2022-09-05 13:39:15,8636,47.583614,19.980886,2022-09-05T13:39:14.483+0100,True,13,No,8.433982107578368
2022-09-05 13:39:16,5448,47.583614,19.980886,2022-09-05T13:39:14.483+0100,True,13,No,8.433982107578368
2022-09-05 13:39:17,8582,46.7896,19.184399,2022-09-05T13:39:16.596+0100,True,13,No,8.322859154468553
2022-09-05 13:39:18,5500,46.7896,19.184399,2022-09-05T13:39:16.596+0100,True,13,No,8.322859154468553
